"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"H2afj.1",4.15805983446905e-15,-0.687406458010026,0.584,0.775,6.9668292526529e-11,"Granulocytes 2","H2afj"
"Grk2.1",4.25998290749857e-15,-0.737910650931431,0.14,0.369,7.13760136151386e-11,"Granulocytes 2","Grk2"
"Atp6v0a1.1",4.28444786199512e-15,-0.76911192747884,0.028,0.184,7.17859239277282e-11,"Granulocytes 2","Atp6v0a1"
"Cnn2.1",4.57457607552276e-15,-0.699846044172445,0.064,0.257,7.66470221453839e-11,"Granulocytes 2","Cnn2"
"C9orf72.1",5.3123951529454e-15,0.684020247523868,0.247,0.064,8.90091807876002e-11,"Granulocytes 2","C9orf72"
"Tnip1.1",5.58241519761752e-15,0.812046517754335,0.426,0.193,9.35333666360816e-11,"Granulocytes 2","Tnip1"
"Preb.1",5.82448697171227e-15,-0.606203650201703,0.026,0.181,9.75892792110391e-11,"Granulocytes 2","Preb"
"Gm9733.1",6.07080115765656e-15,-0.60106427716095,0.01,0.144,1.01716273396536e-10,"Granulocytes 2","Gm9733"
"Atp5l.1",6.68162280204423e-15,-0.548723862357734,0.786,0.899,1.11950590048251e-10,"Granulocytes 2","Atp5l"
"Fam122a.1",7.23201867189578e-15,-0.794062498974863,0.046,0.211,1.21172472847614e-10,"Granulocytes 2","Fam122a"
"Pbx1.1",7.96923067389459e-15,-0.777483906422432,0.036,0.2,1.33524459941104e-10,"Granulocytes 2","Pbx1"
"Ndufb7.1",7.99919008332147e-15,-0.766841741513485,0.332,0.56,1.34026429846051e-10,"Granulocytes 2","Ndufb7"
"Ikbke.1",8.85485148088912e-15,0.766174533842146,0.372,0.147,1.48363036562297e-10,"Granulocytes 2","Ikbke"
"1600010M07Rik.1",9.23918248318381e-15,-0.798582580964215,0.059,0.245,1.54802502505745e-10,"Granulocytes 2","1600010M07Rik"
"Rassf5.1",1.03524449286973e-14,-0.635320218476573,0.026,0.181,1.73455214780324e-10,"Granulocytes 2","Rassf5"
"Prdx1.1",1.26976954997938e-14,1.64012409320084,0.495,0.323,2.12749888099045e-10,"Granulocytes 2","Prdx1"
"Myl6.1",1.2713636739126e-14,-0.565692810287411,0.77,0.885,2.13016983564055e-10,"Granulocytes 2","Myl6"
"Ndufb11.1",1.27378682660349e-14,-0.741066594343024,0.135,0.356,2.13422982797414e-10,"Granulocytes 2","Ndufb11"
"Tceal9.1",1.50397696730753e-14,0.884329983396577,0.352,0.145,2.51991340872376e-10,"Granulocytes 2","Tceal9"
"Mafg.1",1.68166821095798e-14,0.66795064859269,0.408,0.177,2.81763508746009e-10,"Granulocytes 2","Mafg"
"Nqo1.1",1.75668177713998e-14,0.577175569411418,0.14,0.014,2.94332031759804e-10,"Granulocytes 2","Nqo1"
"Rab27a.1",1.81822842967956e-14,-0.610077905305793,0.015,0.154,3.04644173392811e-10,"Granulocytes 2","Rab27a"
"Sh3bp5.1",1.82360479573555e-14,0.820415994463276,0.202,0.059,3.05544983525491e-10,"Granulocytes 2","Sh3bp5"
"5830428M24Rik.1",1.85766125794073e-14,-0.770025949231389,0.036,0.2,3.1125114376797e-10,"Granulocytes 2","5830428M24Rik"
"Slc31a1.1",1.86991491781349e-14,0.789762994366731,0.349,0.137,3.1330424447965e-10,"Granulocytes 2","Slc31a1"
"Oasl2.1",2.03641106502124e-14,-1.06592209280888,0.181,0.397,3.41200673944309e-10,"Granulocytes 2","Oasl2"
"St13.1",2.19375851671486e-14,0.750432743704883,0.536,0.291,3.67564239475575e-10,"Granulocytes 2","St13"
"Itga4.1",2.213495783019e-14,-0.725845145502581,0.015,0.152,3.70871218444834e-10,"Granulocytes 2","Itga4"
"Ptgs1.1",2.2357774992874e-14,-0.784883108924374,0.028,0.177,3.74604520005603e-10,"Granulocytes 2","Ptgs1"
"Hist1h1c.1",2.35568842141566e-14,-1.03073354198233,0.209,0.433,3.94695595008193e-10,"Granulocytes 2","Hist1h1c"
"Rgs3.1",2.53212815862004e-14,-0.664243363147011,0.018,0.158,4.24258072976788e-10,"Granulocytes 2","Rgs3"
"Hsd17b11.1",2.60600817410624e-14,-0.631432544465052,0.071,0.262,4.36636669571501e-10,"Granulocytes 2","Hsd17b11"
"Ptges.1",2.64020309912992e-14,0.794180542575231,0.196,0.039,4.42366029259219e-10,"Granulocytes 2","Ptges"
"Nos2.1",3.16580967734265e-14,1.00539559210965,0.347,0.138,5.30431411438762e-10,"Granulocytes 2","Nos2"
"Pygl.1",3.36753211383545e-14,-0.754638992072796,0.293,0.518,5.6423000567313e-10,"Granulocytes 2","Pygl"
"Rab20.1",3.53414955918176e-14,0.640325666304946,0.49,0.245,5.92146758640904e-10,"Granulocytes 2","Rab20"
"Junb.1",3.78906065709766e-14,-0.679877031422615,0.809,0.894,6.34857113096713e-10,"Granulocytes 2","Junb"
"Rhov.1",3.98976933627411e-14,0.836823128560166,0.214,0.05,6.68485852292728e-10,"Granulocytes 2","Rhov"
"Fuca1.1",5.04056407462634e-14,-0.755658909513945,0.133,0.346,8.44546510703644e-10,"Granulocytes 2","Fuca1"
"Pik3ap1.1",5.13622375095374e-14,0.829644358767202,0.446,0.234,8.60574289472299e-10,"Granulocytes 2","Pik3ap1"
"Npepps.1",5.59941696139023e-14,0.791495450498456,0.378,0.193,9.38182311880934e-10,"Granulocytes 2","Npepps"
"P2ry13.1",6.16662114900101e-14,-0.615251489483157,0.008,0.129,1.03321737351512e-09,"Granulocytes 2","P2ry13"
"Gda.1",8.3782065063851e-14,-0.891144165553866,0.263,0.488,1.40376850014482e-09,"Granulocytes 2","Gda"
"Arid5a.1",8.52704254094357e-14,-0.630788148806749,0.028,0.177,1.42870597773509e-09,"Granulocytes 2","Arid5a"
"2310001H17Rik.1",9.58229972800939e-14,-0.798278786934034,0.403,0.617,1.60551431942797e-09,"Granulocytes 2","2310001H17Rik"
"Fcer1g.1",9.59461882871316e-14,0.52662090522047,0.987,0.989,1.60757838475089e-09,"Granulocytes 2","Fcer1g"
"4933412O06Rik.1",1.17711376506257e-13,0.563733377304155,0.13,0.014,1.97225411336234e-09,"Granulocytes 2","4933412O06Rik"
"Prr5l.1",1.19093600556121e-13,-0.612635296220361,0.013,0.135,1.9954132773178e-09,"Granulocytes 2","Prr5l"
"Pqlc1.1",1.19647449792687e-13,-0.534157844146048,0.013,0.142,2.00469302127647e-09,"Granulocytes 2","Pqlc1"
"Pnrc1.1",1.25021950407642e-13,0.639883244896581,0.816,0.679,2.09474277908005e-09,"Granulocytes 2","Pnrc1"
"Ccnl1.1",1.27795132852929e-13,0.79381914644288,0.574,0.356,2.14120745095083e-09,"Granulocytes 2","Ccnl1"
"Fnip2.1",1.291969636929e-13,0.625804070386394,0.454,0.218,2.16469512667455e-09,"Granulocytes 2","Fnip2"
"Schip1.1",1.38615145953949e-13,0.677678219791369,0.138,0.018,2.32249677045841e-09,"Granulocytes 2","Schip1"
"S100a13.1",1.57313946537969e-13,-0.733022823417517,0.151,0.369,2.63579517424366e-09,"Granulocytes 2","S100a13"
"Sgms2.1",1.57930620854311e-13,0.844913862456066,0.293,0.113,2.64612755241398e-09,"Granulocytes 2","Sgms2"
"Slc11a1.1",1.750048240865e-13,0.627575021263622,0.523,0.282,2.93220582756931e-09,"Granulocytes 2","Slc11a1"
"Vsir.1",1.80222721129492e-13,-0.772781275703312,0.27,0.5,3.01963169252464e-09,"Granulocytes 2","Vsir"
"Shisa5.1",1.80283911163759e-13,-0.755641969106929,0.186,0.404,3.02065693154878e-09,"Granulocytes 2","Shisa5"
"Hsp90aa1.1",1.83723562733202e-13,0.277140863885934,0.617,0.424,3.07828829359479e-09,"Granulocytes 2","Hsp90aa1"
"Ttc7.1",1.90240076459059e-13,-0.717309542062428,0.066,0.246,3.18747248107153e-09,"Granulocytes 2","Ttc7"
"Mbd2.1",1.91685922452038e-13,-0.770095594592057,0.148,0.36,3.2116976306839e-09,"Granulocytes 2","Mbd2"
"Bcl2a1a.1",2.20739383806412e-13,0.954407378822315,0.327,0.128,3.69848837567644e-09,"Granulocytes 2","Bcl2a1a"
"AI467606.1",2.24412310325772e-13,-0.629443288369955,0.028,0.176,3.76002825950831e-09,"Granulocytes 2","AI467606"
"Nlrp3.1",2.33269253887493e-13,1.08417731207117,0.38,0.2,3.90842634888494e-09,"Granulocytes 2","Nlrp3"
"F630028O10Rik.1",2.77810067707336e-13,-0.842246587994854,0.125,0.332,4.65470768443641e-09,"Granulocytes 2","F630028O10Rik"
"Erp29.1",2.95100638688475e-13,-0.716132579850584,0.237,0.461,4.9444112012254e-09,"Granulocytes 2","Erp29"
"Xbp1.1",3.02260148791997e-13,-0.815423217440531,0.089,0.28,5.06436879300991e-09,"Granulocytes 2","Xbp1"
"Nfkbiz.1",3.24947767757179e-13,1.08047270424451,0.408,0.216,5.44449984877154e-09,"Granulocytes 2","Nfkbiz"
"Pbxip1.1",3.80732499088024e-13,-0.783101577533899,0.122,0.324,6.37917302221984e-09,"Granulocytes 2","Pbxip1"
"Retn.1",4.07322877710708e-13,-0.699563262568666,0.013,0.137,6.82469481604291e-09,"Granulocytes 2","Retn"
"Fry.1",4.15876278481892e-13,-0.415096438596843,0.005,0.11,6.96800704596409e-09,"Granulocytes 2","Fry"
"Pik3cd.1",4.21894485131679e-13,-0.663373595222686,0.056,0.225,7.06884209838127e-09,"Granulocytes 2","Pik3cd"
"Fcgr3.1",4.22038967412806e-13,-0.643032429145113,0.38,0.624,7.07126289900157e-09,"Granulocytes 2","Fcgr3"
"P4ha1.1",5.27331572606769e-13,0.782196129161005,0.464,0.239,8.83544049902641e-09,"Granulocytes 2","P4ha1"
"Ubl5.1",6.24907603987642e-13,-0.529654555837697,0.702,0.876,1.04703269048129e-08,"Granulocytes 2","Ubl5"
"Tln1.1",6.93196151780787e-13,-0.728834128167577,0.263,0.489,1.16145015230871e-08,"Granulocytes 2","Tln1"
"Amer2.1",7.42035779158036e-13,-0.72872277662413,0.028,0.168,1.24328094797929e-08,"Granulocytes 2","Amer2"
"Midn.1",7.50677600606947e-13,-0.698737335299625,0.064,0.236,1.25776031981694e-08,"Granulocytes 2","Midn"
"Fes.1",7.81192840296175e-13,-0.646842372079561,0.11,0.307,1.30888860391624e-08,"Granulocytes 2","Fes"
"Malt1.1",7.82665693022536e-13,0.809137646373153,0.365,0.16,1.31135636865926e-08,"Granulocytes 2","Malt1"
"Cox6c.1",8.20056717330812e-13,-0.672196262673491,0.423,0.656,1.37400502988778e-08,"Granulocytes 2","Cox6c"
"Rgs18.1",8.81759918637561e-13,-0.36945026231979,0,0.085,1.47738874367723e-08,"Granulocytes 2","Rgs18"
"Tacstd2.1",8.8860762373926e-13,-0.665851267803585,0.036,0.186,1.48886207357513e-08,"Granulocytes 2","Tacstd2"
"Wipf1.1",9.06010895543587e-13,-0.627197215124612,0.163,0.379,1.51802125548328e-08,"Granulocytes 2","Wipf1"
"Rara.1",9.68102545018687e-13,-0.67959296103446,0.089,0.277,1.62205581417881e-08,"Granulocytes 2","Rara"
"Abcc5.1",9.70790890386195e-13,0.82864912838372,0.204,0.053,1.62656013684207e-08,"Granulocytes 2","Abcc5"
"Micos10.1",9.7388920492351e-13,-0.714168671557903,0.311,0.527,1.63175136284934e-08,"Granulocytes 2","Micos10"
"Egln3.1",9.77526912519315e-13,0.915787987810804,0.293,0.128,1.63784634192611e-08,"Granulocytes 2","Egln3"
"6530402F18Rik.1",1.10550764482118e-12,0.675406561519845,0.184,0.041,1.85227805889788e-08,"Granulocytes 2","6530402F18Rik"
"Gna13.1",1.17500049354062e-12,0.697670907657606,0.551,0.323,1.9687133269273e-08,"Granulocytes 2","Gna13"
"Rp9.1",1.1881503826825e-12,-0.642557950549941,0.128,0.332,1.99074596618452e-08,"Granulocytes 2","Rp9"
"Cd244a.1",1.29509724306912e-12,-0.657339770117822,0.031,0.17,2.16993543076232e-08,"Granulocytes 2","Cd244a"
"Ptpn6.1",1.68653910003086e-12,-0.752527374923259,0.298,0.509,2.82579626210171e-08,"Granulocytes 2","Ptpn6"
"Scimp.1",1.70768055540243e-12,-0.576334529266181,0.003,0.101,2.86121877057678e-08,"Granulocytes 2","Scimp"
"Elp1.1",2.08595954340654e-12,-0.743071512401246,0.089,0.268,3.49502521497765e-08,"Granulocytes 2","Elp1"
"Ncf2.1",2.10123724514417e-12,-0.73389389414673,0.296,0.509,3.52062300423905e-08,"Granulocytes 2","Ncf2"
"S100a8.1",2.1276612981954e-12,-0.858838391207315,0.931,0.931,3.5648965051264e-08,"Granulocytes 2","S100a8"
"Sp100.1",2.47712198725699e-12,-0.730889509360979,0.084,0.262,4.15041788964909e-08,"Granulocytes 2","Sp100"
"Rabgef1.1",2.54056446392752e-12,0.703488287248722,0.24,0.076,4.25671575931056e-08,"Granulocytes 2","Rabgef1"
"Ap3s1.1",2.86269520768958e-12,0.735803612832857,0.429,0.239,4.79644582048389e-08,"Granulocytes 2","Ap3s1"
"Tpd52.1",2.90601849270895e-12,-0.618929752898477,0.638,0.809,4.86903398453384e-08,"Granulocytes 2","Tpd52"
"Tmem38b.1",2.9081301109146e-12,0.711961963592469,0.383,0.191,4.87257200083742e-08,"Granulocytes 2","Tmem38b"
"Eif3f.1",3.75272866806831e-12,-0.678649567100518,0.148,0.348,6.28769688334845e-08,"Granulocytes 2","Eif3f"
"Tle5.1",3.76184933252974e-12,-0.662420701747252,0.125,0.321,6.30297855665357e-08,"Granulocytes 2","Tle5"
"Emilin2.1",3.90139115445359e-12,-0.722424196794877,0.329,0.553,6.53678087928699e-08,"Granulocytes 2","Emilin2"
"Bin2.1",3.93584539959575e-12,-0.745364961465821,0.084,0.259,6.59450896702269e-08,"Granulocytes 2","Bin2"
"Gng2.1",4.08317814486648e-12,-0.614602672406131,0.092,0.275,6.84136498172378e-08,"Granulocytes 2","Gng2"
"Rps24.1",4.40137130215693e-12,-0.601137718607456,0.666,0.826,7.37449761676394e-08,"Granulocytes 2","Rps24"
"Saa3.1",4.52396549490048e-12,2.89473776032366,0.319,0.163,7.57990418670575e-08,"Granulocytes 2","Saa3"
"Impa2.1",5.3376232423766e-12,0.819463823238169,0.301,0.133,8.94318774260199e-08,"Granulocytes 2","Impa2"
"Jaml.1",5.57167218941306e-12,-0.77388121228669,0.031,0.167,9.33533675336158e-08,"Granulocytes 2","Jaml"
"Arhgap9.1",5.79778346668522e-12,-0.608992121156541,0.071,0.238,9.71418619843108e-08,"Granulocytes 2","Arhgap9"
"Elob.1",5.83418559095184e-12,-0.502518833527644,0.791,0.911,9.77517795763981e-08,"Granulocytes 2","Elob"
"Tut7.1",5.85734872844389e-12,-0.666447887982043,0.253,0.479,9.81398779450773e-08,"Granulocytes 2","Tut7"
"Anxa2.1",6.15055906329399e-12,-0.530531840132559,0.518,0.729,1.03052617105491e-07,"Granulocytes 2","Anxa2"
"Rgs19.1",6.89920737549337e-12,-0.631612478079798,0.092,0.271,1.15596219576391e-07,"Granulocytes 2","Rgs19"
"Rpl39.1",7.09780502015833e-12,-0.601023364859316,0.735,0.874,1.18923723112753e-07,"Granulocytes 2","Rpl39"
"Hist1h2ap.1",7.98616714758707e-12,-0.749048988286525,0.031,0.167,1.33808230557821e-07,"Granulocytes 2","Hist1h2ap"
"Tnfrsf1a.1",8.47401840436581e-12,-0.740779529394464,0.143,0.34,1.41982178365149e-07,"Granulocytes 2","Tnfrsf1a"
"Arid4a.1",9.94227053793473e-12,-0.668199377845988,0.069,0.232,1.66582742863096e-07,"Granulocytes 2","Arid4a"
"Chsy1.1",1.0422179181096e-11,-0.485290171202078,0.005,0.105,1.74623612179263e-07,"Granulocytes 2","Chsy1"
"Cflar.1",1.26068723581419e-11,0.727573669167865,0.503,0.307,2.11228146360667e-07,"Granulocytes 2","Cflar"
"Kctd12.1",1.50520122323923e-11,-0.755077474270762,0.176,0.376,2.52196464953734e-07,"Granulocytes 2","Kctd12"
"Rflnb.1",1.51055812446853e-11,-0.584018884046193,0.023,0.149,2.53094013754702e-07,"Granulocytes 2","Rflnb"
"I830077J02Rik.1",1.55788484719338e-11,-0.472241696952098,0.023,0.149,2.61023606147251e-07,"Granulocytes 2","I830077J02Rik"
"Ipcef1.1",1.6632756555508e-11,-0.382151081342832,0.003,0.094,2.78681836087537e-07,"Granulocytes 2","Ipcef1"
"Cdkn2d.1",1.81895219346375e-11,-0.799953032645969,0.11,0.289,3.04765440014852e-07,"Granulocytes 2","Cdkn2d"
"Itgam.1",1.96849501104081e-11,-0.610443117160049,0.298,0.52,3.29821339099887e-07,"Granulocytes 2","Itgam"
"Sh2b2.1",2.05274592854035e-11,0.677981263939927,0.247,0.085,3.43937580326936e-07,"Granulocytes 2","Sh2b2"
"Ppt1.1",2.05500268994292e-11,-0.640878488821555,0.156,0.356,3.44315700699937e-07,"Granulocytes 2","Ppt1"
"Zc3h12a.1",2.10523471166976e-11,0.5875358269233,0.355,0.158,3.52732075940269e-07,"Granulocytes 2","Zc3h12a"
"Vps26a.1",2.26933097203556e-11,0.501617619475784,0.288,0.11,3.80226404364559e-07,"Granulocytes 2","Vps26a"
"Tma7.1",2.37288332571048e-11,-0.632252033137002,0.439,0.64,3.9757660122279e-07,"Granulocytes 2","Tma7"
"A930007I19Rik.1",2.44725691263396e-11,0.614742187021869,0.316,0.129,4.10037895711819e-07,"Granulocytes 2","A930007I19Rik"
"Atp6v0e.1",2.46150031640452e-11,0.382793799455018,0.796,0.809,4.12424378013577e-07,"Granulocytes 2","Atp6v0e"
"Arrb2.1",2.66655314911874e-11,-0.63617662378032,0.166,0.365,4.46780980134845e-07,"Granulocytes 2","Arrb2"
"Il18rap.1",2.76530225688048e-11,-0.451202666821651,0.038,0.168,4.63326393140324e-07,"Granulocytes 2","Il18rap"
"Entpd3.1",2.92648581523869e-11,-0.48441791823096,0.003,0.092,4.90332698343242e-07,"Granulocytes 2","Entpd3"
"Tnfrsf23.1",2.97798135380924e-11,1.03735353465804,0.423,0.22,4.98960775830738e-07,"Granulocytes 2","Tnfrsf23"
"Clec4a2.1",3.7012617614536e-11,-0.673318853933666,0.077,0.239,6.2014640813155e-07,"Granulocytes 2","Clec4a2"
"Zfp36l1.1",3.71754977914668e-11,-0.741526194486589,0.276,0.488,6.22875465496027e-07,"Granulocytes 2","Zfp36l1"
"Stat1",3.9035175443037e-11,-1.04313997183342,0.153,0.321,6.54034364548085e-07,"Granulocytes 2","Stat1"
"Icam1.1",4.2055804678242e-11,0.95756232454735,0.255,0.101,7.04645007383945e-07,"Granulocytes 2","Icam1"
"Gdf15.1",4.98160041182316e-11,1.49434346909666,0.224,0.071,8.34667149000971e-07,"Granulocytes 2","Gdf15"
"Atp6v1a.1",6.68635449535254e-11,0.673639044620322,0.505,0.319,1.12029869569632e-06,"Granulocytes 2","Atp6v1a"
"Maff.1",6.84068734102414e-11,0.695279416767701,0.214,0.066,1.14615716398859e-06,"Granulocytes 2","Maff"
"Eif4a1.1",6.9105255758132e-11,0.640994386353688,0.548,0.36,1.1578585602275e-06,"Granulocytes 2","Eif4a1"
"Klf13.1",7.69942320066148e-11,-0.716665059236782,0.237,0.433,1.29003835727083e-06,"Granulocytes 2","Klf13"
"Rpl41.1",7.95816179433335e-11,-0.432697872327428,0.923,0.968,1.33339000864055e-06,"Granulocytes 2","Rpl41"
"Ggta1.1",8.00028018913831e-11,0.614465400223652,0.196,0.055,1.34044694569012e-06,"Granulocytes 2","Ggta1"
"Thbs1.1",8.49671295465005e-11,1.25534674442038,0.273,0.105,1.42362425555162e-06,"Granulocytes 2","Thbs1"
"Il16.1",8.67958705264251e-11,-0.590945557008642,0.056,0.204,1.45426481067025e-06,"Granulocytes 2","Il16"
"Scp2.1",8.92593788952740e-11,-0.655847674457701,0.145,0.332,1.49554089339032e-06,"Granulocytes 2","Scp2"
"Itgb1.1",9.07460805779960e-11,0.649420963098659,0.523,0.314,1.52045058008432e-06,"Granulocytes 2","Itgb1"
"Sfxn5.1",9.51109119974621e-11,-0.559305297619899,0.033,0.163,1.59358333051748e-06,"Granulocytes 2","Sfxn5"
"Gng10.1",1.00135418227642e-10,-0.736942268039769,0.148,0.324,1.67776893240414e-06,"Granulocytes 2","Gng10"
"Slc22a15.1",1.04809025048622e-10,-0.48824359916946,0.026,0.147,1.75607521468967e-06,"Granulocytes 2","Slc22a15"
"Ggt5.1",1.07378592304722e-10,-0.592191654444904,0.018,0.128,1.79912831406562e-06,"Granulocytes 2","Ggt5"
"Mapk13.1",1.07464665406293e-10,-0.383861569735013,0.008,0.105,1.80057046888244e-06,"Granulocytes 2","Mapk13"
"Atp5e.1",1.10636667144857e-10,-0.51695427898015,0.727,0.86,1.85371735801207e-06,"Granulocytes 2","Atp5e"
"Glipr1.1",1.18141760853763e-10,-0.651589559552345,0.117,0.296,1.9794652031048e-06,"Granulocytes 2","Glipr1"
"Cox17.1",1.23555715855547e-10,0.50146121428744,0.824,0.775,2.07017601915969e-06,"Granulocytes 2","Cox17"
"Sipa1.1",1.34698965467767e-10,-0.648833556306797,0.066,0.22,2.25688116641244e-06,"Granulocytes 2","Sipa1"
"Cd24a.1",1.34723047280313e-10,0.677591953981376,0.709,0.598,2.25728465718164e-06,"Granulocytes 2","Cd24a"
"Trim12c.1",1.35421196557106e-10,-0.706324444516047,0.087,0.252,2.26898214831432e-06,"Granulocytes 2","Trim12c"
"Il1b.1",1.45394980433551e-10,-0.589212490848187,0.518,0.716,2.43609289716415e-06,"Granulocytes 2","Il1b"
"Tiparp.1",1.50542423481499e-10,0.932370136818671,0.319,0.174,2.52233830543251e-06,"Granulocytes 2","Tiparp"
"Slc40a1.1",1.51943874853576e-10,-0.749161638433406,0.112,0.287,2.54581962317167e-06,"Granulocytes 2","Slc40a1"
"Klhl2.1",1.52008796488303e-10,-0.611348951066488,0.046,0.165,2.54690738516151e-06,"Granulocytes 2","Klhl2"
"Sec11c.1",1.60737970190096e-10,-0.60704536542355,0.179,0.376,2.69316469053506e-06,"Granulocytes 2","Sec11c"
"Fas.1",1.64497052867715e-10,0.700819968311622,0.403,0.245,2.75614812079857e-06,"Granulocytes 2","Fas"
"Ppp3ca.1",1.67410159871768e-10,-0.736433274793594,0.12,0.289,2.80495722865147e-06,"Granulocytes 2","Ppp3ca"
"Trip11.1",1.82560154814147e-10,-0.64751395026994,0.043,0.161,3.05879539391103e-06,"Granulocytes 2","Trip11"
"Stom.1",1.83204285476677e-10,0.507060870585137,0.161,0.037,3.06958780316173e-06,"Granulocytes 2","Stom"
"Mcemp1.1",2.0087086709138e-10,-0.585893444735713,0.375,0.589,3.36559137811607e-06,"Granulocytes 2","Mcemp1"
"Tnfsf14.1",2.15219347832424e-10,-0.48070157725469,0.02,0.133,3.60600017293227e-06,"Granulocytes 2","Tnfsf14"
"Vgll4.1",2.15733851611526e-10,-0.551439591724417,0.033,0.16,3.61462068375112e-06,"Granulocytes 2","Vgll4"
"Fis1.1",2.31878721199367e-10,-0.540129813567219,0.332,0.541,3.88512797369539e-06,"Granulocytes 2","Fis1"
"Ikzf1.1",2.31981993646424e-10,-0.520429459475516,0.048,0.188,3.88685830354584e-06,"Granulocytes 2","Ikzf1"
"Treml2.1",2.3823461472049e-10,-0.342123048708788,0.018,0.119,3.99162096964181e-06,"Granulocytes 2","Treml2"
"Id1.1",2.50526273813547e-10,-0.806998707226316,0.11,0.278,4.19756771774598e-06,"Granulocytes 2","Id1"
"Srsf5.1",2.57986486640525e-10,-0.579845884104377,0.503,0.699,4.322563583662e-06,"Granulocytes 2","Srsf5"
"Chil1.1",2.64101103816018e-10,0.915253973041197,0.462,0.365,4.42501399443738e-06,"Granulocytes 2","Chil1"
"Olr1.1",2.96629432540798e-10,0.745107221756881,0.158,0.041,4.97002614222107e-06,"Granulocytes 2","Olr1"
"Rnasel.1",3.11830889242272e-10,-0.501021297939345,0.038,0.168,5.22472654925426e-06,"Granulocytes 2","Rnasel"
"Rgs14.1",3.25462429852598e-10,-0.361647657335438,0.008,0.099,5.45312301218027e-06,"Granulocytes 2","Rgs14"
"H3f3a.1",3.32157583306552e-10,0.40474346659836,0.987,0.977,5.56530030830128e-06,"Granulocytes 2","H3f3a"
"C3.1",3.45712706508907e-10,0.599502370807246,0.556,0.344,5.79241639755674e-06,"Granulocytes 2","C3"
"M6pr.1",3.50120187013807e-10,0.572818913546693,0.436,0.236,5.86626373341634e-06,"Granulocytes 2","M6pr"
"Zfp710.1",3.52805629578726e-10,-0.50868950138649,0.026,0.142,5.91125832359156e-06,"Granulocytes 2","Zfp710"
"Bmx.1",3.54837179095993e-10,-0.380147135665198,0.003,0.082,5.94529693575336e-06,"Granulocytes 2","Bmx"
"Naa50.1",3.70430073784103e-10,0.726351767077193,0.349,0.19,6.20655588625264e-06,"Granulocytes 2","Naa50"
"Gm21188.1",4.1722433682452e-10,0.643941617011314,0.227,0.08,6.99059376349483e-06,"Granulocytes 2","Gm21188"
"H2afy.1",4.38230593556694e-10,-0.505999440397521,0.051,0.19,7.3425535950424e-06,"Granulocytes 2","H2afy"
"Nampt.1",4.55578815140556e-10,0.512175426476319,0.372,0.183,7.63322304768002e-06,"Granulocytes 2","Nampt"
"Mgam.1",4.62671411957044e-10,-0.235484444262318,0,0.066,7.75205950734027e-06,"Granulocytes 2","Mgam"
"Nudt4.1",4.88687384063997e-10,-0.45678346801171,0.311,0.523,8.18795711999228e-06,"Granulocytes 2","Nudt4"
"Fam111a.1",5.16611864187786e-10,-0.625069232838402,0.179,0.369,8.65583178446636e-06,"Granulocytes 2","Fam111a"
"D8Ertd738e.1",5.47189354110618e-10,-0.490088080040417,0.561,0.745,9.1681576281234e-06,"Granulocytes 2","D8Ertd738e"
"Tst.1",5.70276644573776e-10,0.557599843632783,0.138,0.041,9.55498517983361e-06,"Granulocytes 2","Tst"
"Evi2a.1",5.77074664296689e-10,-0.432527134304899,0.056,0.191,9.66888600029103e-06,"Granulocytes 2","Evi2a"
"Capn1.1",5.99536259750923e-10,-0.527709276767901,0.082,0.238,1.00452300321267e-05,"Granulocytes 2","Capn1"
"Snap23.1",6.16357013220151e-10,-0.611763947170424,0.393,0.567,1.03270617565036e-05,"Granulocytes 2","Snap23"
