"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ctsh.1",1.3817103666371e-44,-0.590524711966018,0.889,0.989,2.31505571930047e-40,"Microglia 2","Ctsh"
"Ost4.1",1.56286334460852e-44,0.788920367060694,0.791,0.623,2.61857753389157e-40,"Microglia 2","Ost4"
"Abcc5.1",2.64223818649104e-44,-0.800018755002286,0.056,0.35,4.42707008146574e-40,"Microglia 2","Abcc5"
"Dynll1.1",2.88159534907944e-44,0.791729856607915,0.782,0.64,4.82811300738259e-40,"Microglia 2","Dynll1"
"Rbm26.1",3.36202668001353e-44,-0.836070636456452,0.105,0.433,5.63307570236266e-40,"Microglia 2","Rbm26"
"Ndufa7.1",4.16642940971602e-44,0.846000114025871,0.784,0.604,6.98085247597919e-40,"Microglia 2","Ndufa7"
"Snrpe.1",4.28601203393088e-44,0.85003100051037,0.761,0.528,7.18121316285118e-40,"Microglia 2","Snrpe"
"Rpl36a.1",4.71634054312653e-44,0.608690085354004,0.956,0.942,7.9022285800085e-40,"Microglia 2","Rpl36a"
"Cdca3.1",5.76739106693705e-44,0.818496897032133,0.245,0.023,9.66326373265303e-40,"Microglia 2","Cdca3"
"Rel.1",7.35000637287746e-44,-0.842627693768796,0.09,0.409,1.23149356777562e-39,"Microglia 2","Rel"
"Zswim6.1",8.63414691358301e-44,-0.885375081002091,0.065,0.364,1.44665131537083e-39,"Microglia 2","Zswim6"
"Rpl37a.1",1.04235842856188e-43,0.492080439254431,0.989,0.998,1.74647154705543e-39,"Microglia 2","Rpl37a"
"Slc38a2.1",1.08107068782869e-43,-0.973071627442704,0.199,0.54,1.81133393745697e-39,"Microglia 2","Slc38a2"
"Rpl29.1",1.11104943493382e-43,0.558049607754667,0.973,0.959,1.86156332823162e-39,"Microglia 2","Rpl29"
"Ppp3ca.1",1.12398664876674e-43,-0.874233983234121,0.163,0.503,1.88323963000868e-39,"Microglia 2","Ppp3ca"
"Ndufa11.1",1.1736236326097e-43,0.961247651866708,0.64,0.377,1.96640639643756e-39,"Microglia 2","Ndufa11"
"Gm10076.1",1.25765803673772e-43,0.769368061880119,0.864,0.693,2.10720604055406e-39,"Microglia 2","Gm10076"
"Rpl24.1",1.31106968851778e-43,0.538544703271232,0.979,0.991,2.19669726311154e-39,"Microglia 2","Rpl24"
"Usp2.1",1.4042495871903e-43,-0.890020183528516,0.155,0.473,2.35282018333734e-39,"Microglia 2","Usp2"
"Ankrd11.1",1.53479447659921e-43,-0.882945385854444,0.176,0.513,2.57154814554197e-39,"Microglia 2","Ankrd11"
"Ube2c.1",1.79045891945207e-43,1.33844630585109,0.274,0.047,2.99991391954194e-39,"Microglia 2","Ube2c"
"Clasp2.1",1.80862989806287e-43,-0.787715547480922,0.069,0.372,3.03035939420433e-39,"Microglia 2","Clasp2"
"Sat1.1",2.06515969846503e-43,-0.743842590197122,0.762,0.939,3.46017507477817e-39,"Microglia 2","Sat1"
"Zkscan3.1",2.40681598619053e-43,-0.818617783097047,0.071,0.372,4.03262018486223e-39,"Microglia 2","Zkscan3"
"Cyfip1.1",2.8249887142383e-43,-0.820199797090987,0.531,0.819,4.73326859070626e-39,"Microglia 2","Cyfip1"
"Fcho2.1",3.47944750241357e-43,-0.887584672759047,0.165,0.506,5.82981429029394e-39,"Microglia 2","Fcho2"
"Snx29.1",3.50314171405826e-43,-0.695842949347125,0.015,0.26,5.86951394190462e-39,"Microglia 2","Snx29"
"Cxxc5.1",3.65119369505718e-43,-0.881312117937509,0.142,0.459,6.1175750360683e-39,"Microglia 2","Cxxc5"
"Lsm4.1",4.65965388020842e-43,0.879349857420595,0.55,0.282,7.80725007628921e-39,"Microglia 2","Lsm4"
"Rreb1.1",5.21796450145476e-43,-0.808624591199893,0.071,0.374,8.74269952218746e-39,"Microglia 2","Rreb1"
"Eif4a1.1",7.39038624139645e-43,0.71814003717929,0.822,0.7,1.23825921474598e-38,"Microglia 2","Eif4a1"
"Ash1l.1",7.55540002984443e-43,-0.886362091091,0.08,0.38,1.26590727500044e-38,"Microglia 2","Ash1l"
"Cd53.1",7.77199773330709e-43,-0.684422837841785,0.663,0.905,1.3021982202156e-38,"Microglia 2","Cd53"
"Pid1.1",9.69290069280484e-43,-0.864948857186366,0.088,0.391,1.62404551107945e-38,"Microglia 2","Pid1"
"Stard9.1",1.00726259616154e-42,-0.719531156161327,0.033,0.304,1.68766847986866e-38,"Microglia 2","Stard9"
"H3f3a.1",1.02125612441236e-42,0.630504462660147,0.96,0.915,1.71111463645291e-38,"Microglia 2","H3f3a"
"Cks2.1",1.06157469580917e-42,1.1276852007478,0.305,0.07,1.77866840282826e-38,"Microglia 2","Cks2"
"Cotl1.1",1.0743053303789e-42,0.743587379405512,0.854,0.735,1.79999858104985e-38,"Microglia 2","Cotl1"
"Ubash3b.1",1.08063771169825e-42,-0.866527040807698,0.125,0.452,1.81060848595042e-38,"Microglia 2","Ubash3b"
"Snrpd2.1",1.11596290299863e-42,0.89332134673425,0.684,0.413,1.8697958439742e-38,"Microglia 2","Snrpd2"
"Dock8.1",1.11784945962405e-42,-0.850961700591666,0.236,0.577,1.87295676960009e-38,"Microglia 2","Dock8"
"Ctc1.1",1.49640398672919e-42,-0.83122572605218,0.115,0.428,2.50722487976476e-38,"Microglia 2","Ctc1"
"Sf3b1.1",1.56372162485847e-42,-0.776553122531919,0.387,0.735,2.62001558245036e-38,"Microglia 2","Sf3b1"
"Ppp1r9a.1",1.80992097488353e-42,-0.830083169166532,0.065,0.352,3.03252259341736e-38,"Microglia 2","Ppp1r9a"
"Rgs1.1",2.49498958705246e-42,-1.22531047587301,0.069,0.369,4.18035505310639e-38,"Microglia 2","Rgs1"
"Ccnt2.1",2.68449044449224e-42,-0.735732694870754,0.057,0.349,4.49786373974675e-38,"Microglia 2","Ccnt2"
"Cd14.1",3.33441827589115e-42,-0.564027261027217,0.437,0.786,5.58681782125561e-38,"Microglia 2","Cd14"
"Rps15.1",3.89177763678589e-42,0.594357872707194,0.956,0.953,6.52067343043476e-38,"Microglia 2","Rps15"
"Atp5d.1",4.36900038960389e-42,0.720025219812438,0.745,0.632,7.32026015278132e-38,"Microglia 2","Atp5d"
"Gtpbp2.1",6.04106058120324e-42,-0.762061245993993,0.057,0.346,1.0121797003806e-37,"Microglia 2","Gtpbp2"
"Rtn4rl1.1",6.04553242305893e-42,-0.842337057037082,0.079,0.37,1.01292895748352e-37,"Microglia 2","Rtn4rl1"
"Rpl27a.1",6.25662028698672e-42,0.483934338615658,0.994,0.996,1.04829672908462e-37,"Microglia 2","Rpl27a"
"Tsc22d4.1",6.55396823299646e-42,-0.809295067003708,0.498,0.796,1.09811737743856e-37,"Microglia 2","Tsc22d4"
"Pan3.1",6.65977806311901e-42,-0.813801434507442,0.079,0.376,1.11584581447559e-37,"Microglia 2","Pan3"
"Zfp652.1",6.67492522270193e-42,-0.867916433567508,0.107,0.418,1.11838372106371e-37,"Microglia 2","Zfp652"
"Rapgef5.1",6.84389297600766e-42,-0.887198010638762,0.098,0.405,1.14669426813008e-37,"Microglia 2","Rapgef5"
"Snx3.1",7.08341986047568e-42,0.799613035895771,0.648,0.465,1.1868269976227e-37,"Microglia 2","Snx3"
"Pgk1.1",8.43934093803768e-42,1.08124132753942,0.51,0.227,1.41401157416821e-37,"Microglia 2","Pgk1"
"Srsf11.1",1.12777817774243e-41,-0.819472379441433,0.199,0.547,1.88959233680744e-37,"Microglia 2","Srsf11"
"Slc12a9.1",2.08739382688516e-41,-0.740583807606835,0.092,0.406,3.49742835694609e-37,"Microglia 2","Slc12a9"
"Gabarap.1",2.27391755497815e-41,0.666513102313695,0.916,0.883,3.80994886336589e-37,"Microglia 2","Gabarap"
"Slc38a9.1",2.58947955267358e-41,-0.784771551725212,0.067,0.354,4.33867299050458e-37,"Microglia 2","Slc38a9"
"Gm2629.1",4.35974140267865e-41,-0.810677341247166,0.082,0.382,7.30474672018807e-37,"Microglia 2","Gm2629"
"Pura.1",4.87634658909642e-41,-0.882029656327533,0.195,0.524,8.17031871003104e-37,"Microglia 2","Pura"
"Ptpre.1",5.80350119908166e-41,-0.843104016874562,0.165,0.502,9.72376625906132e-37,"Microglia 2","Ptpre"
"Tuba1c.1",6.95333484689585e-41,0.902254383638578,0.356,0.106,1.1650312535974e-36,"Microglia 2","Tuba1c"
"Clec4a3.1",8.8240508134898e-41,-0.933331630429303,0.211,0.534,1.47846971380022e-36,"Microglia 2","Clec4a3"
"Mbnl2.1",9.06939310897408e-41,-0.780640535305564,0.148,0.482,1.51957681540861e-36,"Microglia 2","Mbnl2"
"Gna15.1",9.50909621102729e-41,-0.814052170070723,0.215,0.555,1.59324907015762e-36,"Microglia 2","Gna15"
"Pip4p1.1",9.59384644621507e-41,-0.856277632041119,0.22,0.543,1.60744897206334e-36,"Microglia 2","Pip4p1"
"Cd164.1",1.09915584985884e-40,-0.943576155714999,0.276,0.596,1.84163562643848e-36,"Microglia 2","Cd164"
"Tk1.1",1.37492212916547e-40,0.727086139489001,0.215,0.018,2.30368202741674e-36,"Microglia 2","Tk1"
"Aftph.1",1.42093955390493e-40,-0.789302353471823,0.126,0.45,2.38078422256772e-36,"Microglia 2","Aftph"
"Mlxipl.1",1.4884220226169e-40,-0.771417656639707,0.054,0.331,2.49385109889461e-36,"Microglia 2","Mlxipl"
"Psmb4.1",1.86676938008075e-40,0.773618503967002,0.667,0.454,3.1277720963253e-36,"Microglia 2","Psmb4"
"Gm34455.1",2.5187837014091e-40,-0.778014429231418,0.011,0.24,4.22022209171094e-36,"Microglia 2","Gm34455"
"Park7.1",2.55418186874335e-40,0.731664740841993,0.762,0.597,4.27953172107948e-36,"Microglia 2","Park7"
"Pbk.1",2.89620080035921e-40,0.582106473884907,0.157,0.001,4.85258444100186e-36,"Microglia 2","Pbk"
"Vgll4.1",3.34674064425713e-40,-0.7902492845667,0.084,0.377,5.60746394945283e-36,"Microglia 2","Vgll4"
"Cela1.1",3.40951316591117e-40,0.805848816835424,0.307,0.064,5.71263930948416e-36,"Microglia 2","Cela1"
"Gpr183.1",4.6332777644672e-40,-0.886644099835026,0.318,0.653,7.7630568943648e-36,"Microglia 2","Gpr183"
"Zmynd8.1",4.63490041898867e-40,-0.797486934868476,0.092,0.394,7.76577565201552e-36,"Microglia 2","Zmynd8"
"Srgn.1",5.11699602837887e-40,0.809323802766481,0.86,0.768,8.5735268455488e-36,"Microglia 2","Srgn"
"Bclaf1.1",5.25513467073767e-40,-0.815672096086236,0.167,0.495,8.80497814082097e-36,"Microglia 2","Bclaf1"
"Ypel3.1",5.36347379188267e-40,-0.817027735333255,0.352,0.687,8.98650033829942e-36,"Microglia 2","Ypel3"
"Pip4k2a.1",6.93698446210183e-40,-0.84938944261057,0.165,0.493,1.16229174662516e-35,"Microglia 2","Pip4k2a"
"Cbl.1",8.1389431941431e-40,-0.840256721319946,0.138,0.449,1.36367993217868e-35,"Microglia 2","Cbl"
"Banf1.1",1.06628627637084e-39,0.897502402447648,0.49,0.189,1.78656265605935e-35,"Microglia 2","Banf1"
"Ndufs6.1",1.15421798671903e-39,0.853031958615399,0.607,0.379,1.93389223674774e-35,"Microglia 2","Ndufs6"
"Fbrsl1.1",1.19453404222364e-39,-0.721134395426675,0.056,0.335,2.00144178774571e-35,"Microglia 2","Fbrsl1"
"Gnaq.1",1.31650921748121e-39,-0.786469676875599,0.111,0.413,2.20581119388977e-35,"Microglia 2","Gnaq"
"Ighm.1",1.61182633359601e-39,-0.883241751460288,0.203,0.54,2.70061502194011e-35,"Microglia 2","Ighm"
"Cebpa.1",1.67169136902712e-39,-0.852978554994532,0.218,0.544,2.80091888880493e-35,"Microglia 2","Cebpa"
"Hspe1.1",1.78766940003719e-39,0.725752565247955,0.856,0.754,2.99524007976231e-35,"Microglia 2","Hspe1"
"Nipbl.1",2.05356316852982e-39,-0.82325690531152,0.142,0.456,3.44074508887172e-35,"Microglia 2","Nipbl"
"Actg1.1",2.14362867128327e-39,0.630116789314365,0.921,0.919,3.59164983873512e-35,"Microglia 2","Actg1"
"Hps3.1",2.69796218688738e-39,-0.855811138271372,0.138,0.448,4.5204356441298e-35,"Microglia 2","Hps3"
"Tmem14c.1",2.82545963975838e-39,0.714090989396012,0.762,0.64,4.73405762641517e-35,"Microglia 2","Tmem14c"
"Gpr155.1",3.6679238528303e-39,-0.807483333881968,0.073,0.355,6.14560641541716e-35,"Microglia 2","Gpr155"
"Rps29.1",4.36212161849156e-39,0.410406431921937,0.992,1,7.30873477178261e-35,"Microglia 2","Rps29"
"Arpc1b.1",4.96108523822503e-39,0.600959312600042,0.897,0.841,8.31229831664604e-35,"Microglia 2","Arpc1b"
"Gns.1",6.4099681893072e-39,-0.658059775506829,0.443,0.772,1.07399017011842e-34,"Microglia 2","Gns"
"Fam102b.1",6.66284583970985e-39,-0.861659530992745,0.222,0.552,1.11635982044339e-34,"Microglia 2","Fam102b"
"Maml3.1",6.72185744941165e-39,-0.703978845949983,0.034,0.29,1.12624721564892e-34,"Microglia 2","Maml3"
"1810026B05Rik.1",7.60137987539832e-39,-0.689476742777735,0.115,0.428,1.27361119812299e-34,"Microglia 2","1810026B05Rik"
"March7.1",8.44885916939937e-39,-0.731138796240642,0.065,0.349,1.41560635383286e-34,"Microglia 2","March7"
"Fli1.1",8.5027734287297e-39,-0.839468288570605,0.176,0.494,1.42463968798366e-34,"Microglia 2","Fli1"
"Krit1.1",1.4455259047333e-38,-0.756817946844582,0.086,0.377,2.42197865338065e-34,"Microglia 2","Krit1"
"Lamtor2.1",1.53045087157397e-38,0.771807526660622,0.69,0.478,2.56427043532219e-34,"Microglia 2","Lamtor2"
"Mki67.1",1.53529375740377e-38,0.857339453611387,0.211,0.018,2.57238469053001e-34,"Microglia 2","Mki67"
"Pnpla7.1",1.55771996704115e-38,-0.7956559492466,0.128,0.439,2.60995980477745e-34,"Microglia 2","Pnpla7"
"Ppfia4.1",1.65909325612244e-38,-0.75981748507714,0.316,0.652,2.77981075063315e-34,"Microglia 2","Ppfia4"
"Edf1.1",1.75765762647655e-38,0.704857131071486,0.799,0.624,2.94495535316146e-34,"Microglia 2","Edf1"
"Cflar.1",1.86097241780767e-38,-0.835142480603229,0.239,0.564,3.11805928603676e-34,"Microglia 2","Cflar"
"Atxn7l3b.1",1.92110479222968e-38,-0.795303002254961,0.188,0.516,3.21881107938083e-34,"Microglia 2","Atxn7l3b"
"March1.1",1.98330504661562e-38,-0.845588724023842,0.182,0.5,3.32302760560447e-34,"Microglia 2","March1"
"Fkbp2.1",2.27950157940686e-38,0.723047139277559,0.795,0.651,3.8193048962962e-34,"Microglia 2","Fkbp2"
"Mrpl20.1",2.83573725950425e-38,0.805130156540764,0.602,0.373,4.75127777829938e-34,"Microglia 2","Mrpl20"
"Fscn1.1",2.83981982904191e-38,-0.813571655002265,0.153,0.475,4.75811812355972e-34,"Microglia 2","Fscn1"
"Lmnb1.1",2.94850988829549e-38,0.682513440263973,0.255,0.034,4.94022831783909e-34,"Microglia 2","Lmnb1"
"1700017B05Rik.1",3.95322588142238e-38,-0.836064148730669,0.136,0.438,6.6236299643232e-34,"Microglia 2","1700017B05Rik"
"Rsbn1l.1",3.96312583625269e-38,-0.731904144262878,0.142,0.458,6.64021733864139e-34,"Microglia 2","Rsbn1l"
"Plekho1.1",4.17725748330207e-38,-0.748746833650514,0.421,0.734,6.99899491327263e-34,"Microglia 2","Plekho1"
"Mkln1.1",4.30856375109678e-38,-0.801523248864733,0.126,0.429,7.21899856496266e-34,"Microglia 2","Mkln1"
"Kmt2c.1",4.34326280615428e-38,-0.748215222021897,0.054,0.313,7.2771368317115e-34,"Microglia 2","Kmt2c"
"Cacna1d.1",4.85024383469093e-38,-0.822408416138954,0.117,0.413,8.12658354502465e-34,"Microglia 2","Cacna1d"
"Ppp1r14b.1",4.87857768434309e-38,0.739940383923624,0.766,0.616,8.17405691011685e-34,"Microglia 2","Ppp1r14b"
"Kcnq1ot1.1",4.97104339831191e-38,-1.07190333074327,0.052,0.309,8.32898321387161e-34,"Microglia 2","Kcnq1ot1"
"Actb.1",5.03918385269072e-38,0.504700585451335,0.998,0.999,8.4431525451833e-34,"Microglia 2","Actb"
"Rps6.1",5.09596481419194e-38,0.540348937604146,0.962,0.958,8.53828904617859e-34,"Microglia 2","Rps6"
"Psma2.1",5.10298832077161e-38,0.753020489730199,0.707,0.518,8.55005693145283e-34,"Microglia 2","Psma2"
"Lacc1.1",6.30694751320935e-38,-0.855013693642394,0.159,0.465,1.05672905583823e-33,"Microglia 2","Lacc1"
"Hmgn1.1",6.67855323919174e-38,0.825000934559693,0.653,0.45,1.11899159522658e-33,"Microglia 2","Hmgn1"
"Aprt.1",7.24955883098432e-38,0.905739327121005,0.544,0.326,1.21466358213142e-33,"Microglia 2","Aprt"
"Arl4c.1",7.6577369466405e-38,-0.914854722970434,0.354,0.645,1.28305382540962e-33,"Microglia 2","Arl4c"
"Apoc2.1",7.83131583681675e-38,0.934540104509786,0.324,0.081,1.31213696845865e-33,"Microglia 2","Apoc2"
"Nr3c1.1",1.24319474415978e-37,-0.837231290863347,0.157,0.467,2.0829727938397e-33,"Microglia 2","Nr3c1"
"Daglb.1",1.25126975638486e-37,-0.732617119166801,0.255,0.583,2.09650247682283e-33,"Microglia 2","Daglb"
"Irf2.1",1.55456725068537e-37,-0.798118133405609,0.251,0.572,2.60467742852334e-33,"Microglia 2","Irf2"
"Rpl35a.1",1.80637884297059e-37,0.421363719593808,1,0.998,3.02658775139723e-33,"Microglia 2","Rpl35a"
"Zfp710.1",1.87391384666799e-37,-0.756981165452362,0.096,0.388,3.13974265009222e-33,"Microglia 2","Zfp710"
"Chd2.1",2.01478761498557e-37,-0.764930421928857,0.071,0.35,3.37577664890832e-33,"Microglia 2","Chd2"
"Prc1.1",2.13161690707057e-37,0.7113499582676,0.165,0.005,3.57152412779674e-33,"Microglia 2","Prc1"
"H2afx.1",2.13433186725064e-37,0.901258184519354,0.249,0.045,3.57607304357846e-33,"Microglia 2","H2afx"
"Senp2.1",2.35144003549891e-37,-0.767545280214548,0.107,0.404,3.93983777947842e-33,"Microglia 2","Senp2"
"Camk2d.1",2.35409376751295e-37,-0.839839674944819,0.224,0.531,3.94428410746795e-33,"Microglia 2","Camk2d"
"Cmtm6.1",2.5568016095197e-37,-0.839589093723952,0.268,0.577,4.28392109675027e-33,"Microglia 2","Cmtm6"
"Sipa1.1",2.67359729309154e-37,-0.801672581137018,0.157,0.471,4.47961226457487e-33,"Microglia 2","Sipa1"
"Ctla2a.1",2.77344755292111e-37,0.911164604855279,0.193,0.014,4.64691137491932e-33,"Microglia 2","Ctla2a"
"Tfe3.1",3.92990340638855e-37,-0.723607295716564,0.125,0.429,6.58455315740402e-33,"Microglia 2","Tfe3"
"Rnaseh2c.1",4.19693390364376e-37,0.834608740923208,0.594,0.326,7.03196275555512e-33,"Microglia 2","Rnaseh2c"
"Nuak1.1",4.80009833000315e-37,-0.776041948381702,0.092,0.37,8.04256475192027e-33,"Microglia 2","Nuak1"
"Tmem160.1",4.84029766708273e-37,0.758305930475376,0.626,0.445,8.10991874119711e-33,"Microglia 2","Tmem160"
"Pld1.1",5.00120755090837e-37,-0.696853862496041,0.052,0.311,8.37952325154697e-33,"Microglia 2","Pld1"
"Rpl34.1",5.12599660902464e-37,0.48808068312846,0.989,0.995,8.58860731842078e-33,"Microglia 2","Rpl34"
"Hsbp1.1",5.44996025936135e-37,0.794328680249997,0.749,0.587,9.13140841455995e-33,"Microglia 2","Hsbp1"
"Fam91a1.1",5.51310009435885e-37,-0.82227740015531,0.167,0.468,9.23719920809825e-33,"Microglia 2","Fam91a1"
"Man1a2.1",6.68765105115475e-37,-0.817598344697312,0.293,0.596,1.12051593362098e-32,"Microglia 2","Man1a2"
"Ciao2a.1",6.72273457408449e-37,0.801322721221363,0.607,0.338,1.12639417788786e-32,"Microglia 2","Ciao2a"
"Taf10.1",7.31583757106112e-37,0.805060928489706,0.625,0.396,1.22576858503129e-32,"Microglia 2","Taf10"
"Snrpd1.1",8.70071665760864e-37,0.858334148725081,0.508,0.266,1.45780507598233e-32,"Microglia 2","Snrpd1"
"Ccnb1.1",9.60869307718726e-37,0.51146189993458,0.149,0.002,1.60993652508273e-32,"Microglia 2","Ccnb1"
"Hivep3.1",9.7709666432001e-37,-0.778848887797816,0.082,0.365,1.63712546106818e-32,"Microglia 2","Hivep3"
"Phip.1",1.29831939463897e-36,-0.808080810744779,0.1,0.379,2.17533414571759e-32,"Microglia 2","Phip"
"Bola3.1",1.34834861258685e-36,0.857926644658057,0.364,0.109,2.25915810038926e-32,"Microglia 2","Bola3"
"Akr1a1.1",1.52728970053461e-36,0.732399060680587,0.795,0.654,2.55897389324573e-32,"Microglia 2","Akr1a1"
"Ch25h.1",1.62875637362404e-36,0.949651769000249,0.262,0.04,2.72898130400708e-32,"Microglia 2","Ch25h"
"Arhgap31.1",1.81320657035201e-36,-0.665486153638733,0.065,0.338,3.03802760862479e-32,"Microglia 2","Arhgap31"
"Etnk1.1",1.87460490773374e-36,-0.756099249081402,0.102,0.393,3.14090052290787e-32,"Microglia 2","Etnk1"
"Pkn1.1",1.99894211250316e-36,-0.747550220768616,0.125,0.428,3.34922750949904e-32,"Microglia 2","Pkn1"
"Ifitm3.1",2.14801346846055e-36,1.36947571250011,0.607,0.371,3.59899656640565e-32,"Microglia 2","Ifitm3"
"Slc40a1.1",2.21582242837429e-36,-0.78139400373503,0.098,0.389,3.71261047874112e-32,"Microglia 2","Slc40a1"
"Mrpl52.1",2.31114916415135e-36,0.720647767924999,0.818,0.713,3.87233042453559e-32,"Microglia 2","Mrpl52"
"Rpl22.1",2.35268878721899e-36,0.525839522184526,0.971,0.979,3.94193006298542e-32,"Microglia 2","Rpl22"
"Rps13.1",2.36894555381297e-36,0.440459748736877,0.979,0.987,3.96916827541364e-32,"Microglia 2","Rps13"
"Ms4a6c.1",2.41807607651644e-36,0.893431927540111,0.672,0.375,4.05148646620329e-32,"Microglia 2","Ms4a6c"
"Zfp638.1",2.5304994394228e-36,-0.702940067646064,0.123,0.427,4.23985181075291e-32,"Microglia 2","Zfp638"
"Rpl37.1",2.63099069342403e-36,0.479332422039512,0.996,0.995,4.40822490683197e-32,"Microglia 2","Rpl37"
"Ifi30.1",2.88716964176555e-36,0.644235467809458,0.918,0.899,4.83745273477818e-32,"Microglia 2","Ifi30"
"Rpl9.1",3.38748316241923e-36,0.461732774460705,0.979,0.986,5.67572803863342e-32,"Microglia 2","Rpl9"
"Mrps21.1",3.53499144120241e-36,0.785388001366009,0.644,0.455,5.92287815973464e-32,"Microglia 2","Mrps21"
"Brd1.1",3.6398621656666e-36,-0.747548286919464,0.136,0.439,6.09858905857439e-32,"Microglia 2","Brd1"
"Hist1h3c.1",3.77266859908373e-36,0.678399329600644,0.155,0.004,6.32110623776479e-32,"Microglia 2","Hist1h3c"
"Fis1.1",4.30293811231756e-36,0.739445032818449,0.705,0.544,7.20957280718807e-32,"Microglia 2","Fis1"
"Ddx17.1",5.97444050890891e-36,-0.756341488236141,0.182,0.49,1.00101750726769e-31,"Microglia 2","Ddx17"
"Ski.1",6.40101015674269e-36,-0.721274168685392,0.224,0.548,1.07248925176224e-31,"Microglia 2","Ski"
"Foxp1.1",6.91537565906109e-36,-0.701425007603268,0.057,0.321,1.15867119167569e-31,"Microglia 2","Foxp1"
"Psmb3.1",8.0104616441689e-36,0.760413703319453,0.649,0.455,1.3421528484805e-31,"Microglia 2","Psmb3"
"Slc7a8.1",9.03948158816009e-36,-0.778938792538178,0.287,0.598,1.51456514009622e-31,"Microglia 2","Slc7a8"
"Gal3st4.1",1.18210012932862e-35,-0.788488899136099,0.188,0.499,1.98060876669011e-31,"Microglia 2","Gal3st4"
"Peli1.1",1.32060010012063e-35,-0.826772579261619,0.138,0.424,2.21266546775211e-31,"Microglia 2","Peli1"
"Celf1.1",1.51426217944396e-35,-0.759796243558782,0.098,0.375,2.53714628165835e-31,"Microglia 2","Celf1"
"Gm10790.1",1.52507945778059e-35,-0.729313469891048,0.036,0.277,2.55527063151138e-31,"Microglia 2","Gm10790"
"2410006H16Rik.1",1.76579945809526e-35,-0.744472406428033,0.377,0.698,2.9585969920386e-31,"Microglia 2","2410006H16Rik"
"Psmb5.1",2.10905494606614e-35,0.768246217639429,0.651,0.46,3.53372156213382e-31,"Microglia 2","Psmb5"
"Prdx2.1",2.39695754734793e-35,0.715863059653933,0.722,0.537,4.01610237058145e-31,"Microglia 2","Prdx2"
"Lnpep.1",2.52726495779233e-35,-0.726325528388292,0.151,0.457,4.23443243678105e-31,"Microglia 2","Lnpep"
"Tpx2.1",2.9622415616216e-35,0.551929378435288,0.149,0.003,4.96323573649699e-31,"Microglia 2","Tpx2"
"Atf7ip.1",3.05339459935352e-35,-0.761689247461788,0.082,0.351,5.11596265121682e-31,"Microglia 2","Atf7ip"
"Arhgef1.1",3.20009681327487e-35,-0.75539215478459,0.121,0.408,5.36176221064205e-31,"Microglia 2","Arhgef1"
"Rapgef6.1",3.72504379908705e-35,-0.765300735087765,0.109,0.38,6.24131088537036e-31,"Microglia 2","Rapgef6"
"Rab14.1",4.20495215745906e-35,-0.67167406528526,0.59,0.845,7.04539733982266e-31,"Microglia 2","Rab14"
"Tmsb10.1",4.36501034875141e-35,1.06763963593582,0.663,0.442,7.31357483933299e-31,"Microglia 2","Tmsb10"
"Slc8a1.1",4.42370603452428e-35,-0.758099860964421,0.117,0.393,7.41191946084543e-31,"Microglia 2","Slc8a1"
"Snx18.1",4.77675529604986e-35,-0.816786641575698,0.22,0.526,8.00345349853154e-31,"Microglia 2","Snx18"
"Ndufa5.1",6.31557915896078e-35,0.866514059454689,0.54,0.301,1.05817528808388e-30,"Microglia 2","Ndufa5"
"Bag1.1",6.40366854056285e-35,0.729892688104939,0.676,0.471,1.07293466397131e-30,"Microglia 2","Bag1"
"Sowahc.1",7.06634346271369e-35,-0.772525423446953,0.155,0.454,1.18396584717768e-30,"Microglia 2","Sowahc"
