"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cog1",0.277827001858972,0.130235093582707,0.029,0.019,1
"Hmgb2",0.29710089208904,0.130202936343317,0.609,0.598,1
"Ythdf2",0.384155942125271,0.130089151289259,0.061,0.048,1
"Phax",0.0395407040160053,0.129816531434092,0.049,0.025,1
"Vamp2",0.414294068083631,0.129739007247631,0.155,0.127,1
"Elmo1",0.65388705935307,0.129708171661153,0.14,0.125,1
"Cd274",0.00632072970103428,0.129624409350356,0.77,0.685,1
"Ccnt2",0.281140115477531,0.129530743705313,0.1,0.081,1
"Tmbim4",0.304458397678266,0.129426625944846,0.437,0.396,1
"Ptgs2",0.296834213744155,0.12910544879025,0.446,0.4,1
"Itpr2",0.703016510028561,0.12869508918789,0.175,0.156,1
"Etfdh",0.117548118557381,0.128673667518808,0.02,0.008,1
"Zfp830",0.0648575511386891,0.128452345306752,0.043,0.019,1
"Ttyh3",0.0443671911507748,0.128314638490163,0.057,0.027,1
"Ndrg1",0.512229878089216,0.128244676531446,0.225,0.217,1
"Dot1l",0.0543921644264075,0.128124756367425,0.152,0.106,1
"Proser1",0.229590173659457,0.127956522252324,0.077,0.052,1
"Rreb1",0.237210924807821,0.127621226867409,0.072,0.058,1
"Polb",0.137795745218667,0.12750312076017,0.069,0.042,1
"Aplp2",0.28901386580016,0.127422704672063,0.075,0.069,1
"Anxa11",0.180211789423971,0.127320050396198,0.224,0.217,1
"Aco2",0.0382035248253825,0.127243999513011,0.051,0.023,1
"Tagln2",0.580611578990099,0.127066473098939,0.189,0.167,1
"Sipa1l1",0.374370602958347,0.126959269717321,0.129,0.127,1
"Scyl2",0.437201215285137,0.126813123710186,0.06,0.044,1
"Selenow",0.0909666397983824,0.126738395682169,0.037,0.017,1
"Bax",0.166733939557468,0.126726724054783,0.437,0.381,1
"Nucb2",0.337236259661743,0.126608402221192,0.09,0.079,1
"Entr1",0.1888078452278,0.126182995743591,0.049,0.033,1
"Kxd1",0.338957790568135,0.126098028457867,0.132,0.106,1
"Snrpb2",0.0173296831578519,0.126043026864625,0.043,0.015,1
"Slc11a2",0.00895800606360809,0.126012276025012,0.029,0.006,1
"AI662270",0.0475940614063629,0.125620933395027,0.031,0.01,1
"Mbp",0.32905460708487,0.125583953224238,0.06,0.054,1
"Ywhag",0.36311038015262,0.125509031733697,0.299,0.29,1
"Rbbp6",0.406877263034239,0.125445792782273,0.166,0.138,1
"Tmem50a",0.193914407548167,0.125425499086873,0.273,0.267,1
"Spi1",0.629352638293477,0.125381459988546,0.551,0.546,1
"Pura",0.251827526521054,0.125251836714781,0.095,0.077,1
"Fam32a",0.424220528314773,0.125179830415208,0.296,0.273,1
"Traf4",0.00750131043851848,0.124924500927891,0.035,0.008,1
"Snhg9",0.250336983924492,0.124841550827276,0.061,0.04,1
"Tnfaip8",0.179916607162589,0.124776498096841,0.321,0.271,1
"Klhdc3",0.296073356213548,0.124743955554482,0.038,0.027,1
"Gpx4",0.0942432720067235,0.124561648307845,0.426,0.362,1
"Ptpn11",0.0743600755748037,0.124489867301451,0.071,0.04,1
"Tm2d1",0.169146709251373,0.124414690214562,0.064,0.04,1
"Ralgds",0.270533710829203,0.124372354220732,0.247,0.206,1
"Ubqln1",0.26849919809649,0.124366840041221,0.064,0.048,1
"H2-K1",0.40699513882655,0.124284845071165,0.664,0.633,1
"Nup214",0.149092970734918,0.12423732106506,0.025,0.01,1
"Zfp24",0.00840228764023504,0.124071494494629,0.031,0.006,1
"Ankrd49",0.0338762126526817,0.124004747760257,0.043,0.017,1
"Ralgapa2",0.188510790826326,0.123902993111026,0.063,0.04,1
"Gtpbp2",0.414930566112811,0.123799638364998,0.204,0.173,1
"Zfp688",0.18536763388983,0.123790690474578,0.052,0.031,1
"Pdcd10",0.27731981908426,0.123723577241414,0.319,0.275,1
"Cnot7",0.267592189134597,0.123638841220613,0.33,0.288,1
"Acadl",0.353209151120407,0.123587845923744,0.129,0.104,1
"Rngtt",0.273290924139505,0.123576746142198,0.078,0.054,1
"Atp5e",0.378418408910823,0.123548766878573,0.59,0.581,1
"Spg11",0.0243247662901374,0.123427113378324,0.041,0.015,1
"Gpnmb",0.103241167963713,0.123301794826156,0.029,0.013,1
"Trpc4ap",0.64885139263256,0.123298569919997,0.17,0.156,1
"Hmox2",0.338132879290338,0.123278655810269,0.344,0.31,1
"Mdfic",0.112994050831378,0.123151666189743,0.021,0.008,1
"Ywhah",0.381893307848361,0.123086556923722,0.244,0.217,1
"Ankrd66",0.44067412296531,0.122984118234593,0.113,0.092,1
"Arhgef1",0.542567684237237,0.122831550405224,0.123,0.11,1
"Tnrc6a",0.512524046022679,0.122747201150208,0.138,0.119,1
"Fbxo6",0.282126721675466,0.12266475460776,0.083,0.058,1
"Rpl3",0.65270564215752,0.122276403755651,0.218,0.229,1
"Tmed7",0.21457128112567,0.122047653959886,0.163,0.127,1
"Rhoq",0.263867552860528,0.121879402437132,0.071,0.048,1
"Gngt2",0.724000422836279,0.12182494852165,0.083,0.081,1
"Mrps18a",0.0482065185655723,0.121745352505698,0.051,0.023,1
"F11r",0.301933901144244,0.121691621824451,0.049,0.038,1
"Sh3bgrl3",0.244345732771322,0.121674761667914,0.851,0.819,1
"Trim39",0.426846107530467,0.121616359759295,0.037,0.027,1
"Grsf1",0.253238225540067,0.12110739974888,0.064,0.044,1
"D430020J02Rik",0.316705250075632,0.121038074330986,0.061,0.042,1
"Cisd2",0.174108399433112,0.12096063744427,0.158,0.148,1
"Sltm",0.194375863618167,0.120880649860463,0.216,0.175,1
"Csnk2a2",0.328592545002942,0.120824204238012,0.098,0.075,1
"Fkbp15",0.520926867444572,0.120790998870168,0.291,0.265,1
"Sar1a",0.350908637681244,0.120648584574727,0.264,0.227,1
"Pon2",0.27283018376301,0.1205052532388,0.043,0.033,1
"Ggta1",0.190568071874437,0.120209093794814,0.262,0.219,1
"Cry1",0.406667502709686,0.120167536877507,0.16,0.131,1
"Ginm1",0.0702690593582366,0.11993453438805,0.121,0.081,1
"Sh3bgrl",0.335953148082656,0.119841815186789,0.072,0.054,1
"Parvg",0.043654646087093,0.119506165609238,0.078,0.044,1
"Herc1",0.390204043226888,0.11940380303986,0.166,0.14,1
"Zkscan14",0.332760267991408,0.11910158669496,0.075,0.056,1
"Rtf2",0.167670493195916,0.118980711833979,0.239,0.217,1
"Gm19951",0.412769575097532,0.118763393873126,0.002,0,1
"Mbnl1",0.218354025185978,0.118670589371918,0.043,0.031,1
"Odc1",0.672520130408524,0.118419402534567,0.143,0.129,1
"Pcnx",0.354293494561483,0.118143394328129,0.092,0.069,1
"Slc39a7",0.165304574421393,0.117416637286782,0.08,0.065,1
"Bcl2a1d",0.330558594424022,0.11729009401751,0.038,0.023,1
"Gas2l1",0.135132099988637,0.117205849023123,0.028,0.013,1
"Msn",0.605408278532392,0.117024317826169,0.612,0.585,1
"Gpatch8",0.501780763532401,0.116751167546329,0.118,0.108,1
"Snf8",0.378587470334655,0.116557526772629,0.161,0.15,1
"Jag1",0.0663705565035145,0.116535987601437,0.021,0.006,1
"Sirt2",0.616616206707536,0.116532385880965,0.302,0.298,1
"Acot13",0.409628953271034,0.116495249820833,0.094,0.079,1
"Smim27",0.195546673127106,0.116158878382766,0.025,0.013,1
"Lyrm2",0.335724665000534,0.116152596497928,0.225,0.19,1
"Milr1",0.117377679858575,0.116081365690285,0.094,0.06,1
"Gm47664",0.153139309177784,0.115896706438563,0.034,0.021,1
"Arhgap5",0.224245432992877,0.115858924588861,0.089,0.083,1
"Bdp1",0.525449884074892,0.115756079324957,0.19,0.167,1
"Mier1",0.18639606019087,0.115720269208195,0.344,0.346,1
"Lypla1",0.271629861294073,0.115660485663653,0.046,0.029,1
"Trappc2l",0.487130789059487,0.115476634338968,0.123,0.1,1
"Tmem128",0.446779520515623,0.115395525529713,0.095,0.079,1
"Rps24",0.292190312345207,0.115218667388747,0.534,0.525,1
"Nisch",0.775437113438685,0.115170802760668,0.314,0.298,1
"Tecpr1",0.356734770577472,0.115160983173908,0.141,0.112,1
"Hcst",0.361553322149745,0.11514889671512,0.356,0.317,1
"Pycard",0.323154723408138,0.115138011489174,0.09,0.067,1
"Snx4",0.131883406873956,0.115031366677436,0.08,0.065,1
"Malt1",0.519257321205119,0.114572468246758,0.256,0.254,1
"Idnk",0.102785146835324,0.114445345663101,0.097,0.088,1
"Bsg",0.400827493212268,0.114431815647161,0.905,0.892,1
"Mau2",0.467527028620678,0.114414646323659,0.083,0.075,1
"Smim14",0.190880786159867,0.114070429495778,0.353,0.302,1
"Psmb9",0.445467561783706,0.113919026865822,0.092,0.077,1
"Mob3c",0.235725177879254,0.113734012824585,0.037,0.021,1
"Fam102a",0.222217110007437,0.113617513287011,0.025,0.025,1
"Pwwp2a",0.498498617549604,0.11333296487595,0.037,0.027,1
"Ddx52",0.405353420328048,0.113308074853036,0.089,0.081,1
"Ptpn18",0.350911979930134,0.113245904207134,0.083,0.06,1
"Lst1",0.387510266424371,0.113190784419944,0.67,0.644,1
"Psma1",0.076656293556437,0.112983542663918,0.213,0.162,1
"Fbxo28",0.315064516538331,0.112894858874889,0.067,0.058,1
"5430405H02Rik",0.175765226328719,0.112580557305957,0.069,0.044,1
"Ppig",0.526861762415162,0.112517979395948,0.118,0.098,1
"Itsn1",0.215759266894247,0.112459380977215,0.041,0.025,1
"Ppp2r1a",0.190732560000648,0.111877935225627,0.158,0.148,1
"Prkch",0.305306043142058,0.111790887487372,0.028,0.017,1
"Chchd2",0.0356438112911922,0.111761129648771,0.613,0.613,1
"Arid4b",0.363902323419805,0.111559749323065,0.15,0.123,1
"Plxnd1",0.307653974137688,0.1115436778218,0.029,0.017,1
"Naxd",0.341447071361952,0.111357721662507,0.078,0.056,1
"Acod1",0.0720148453859732,0.111353715017404,0.745,0.683,1
"Tnfaip8l2",0.308407580689296,0.111048799876633,0.046,0.035,1
"Plcg2",0.167119538684809,0.110745629805186,0.034,0.017,1
"Eif4e2",0.509774574975764,0.110723535759184,0.144,0.121,1
"Atp13a1",0.176197314339826,0.110499903989687,0.026,0.013,1
"Ociad1",0.243222917084456,0.110403576769523,0.035,0.021,1
"Tmbim1",0.161174564517528,0.110320004295348,0.046,0.027,1
"Taf8",0.111299834923755,0.110291387444613,0.032,0.017,1
"Syncrip",0.404930723835992,0.110251468199848,0.074,0.056,1
"Golga5",0.479774784966762,0.110232253342559,0.055,0.042,1
"Myo1g",0.137985437250563,0.110135057311999,0.029,0.013,1
"Gys1",0.621458198483878,0.110098890168448,0.279,0.262,1
"B4galt1",0.707663325416405,0.109845281253579,0.133,0.121,1
"Mrpl32",0.274467019132158,0.109844614305198,0.078,0.054,1
"Vbp1",0.386382088905627,0.109522181042787,0.132,0.129,1
"U2surp",0.222586585361116,0.109417443179982,0.302,0.256,1
"Srfbp1",0.0801602202637847,0.109167803817849,0.048,0.023,1
"Nkiras2",0.331679032981758,0.109114758339926,0.048,0.031,1
"Zfp719",0.453833436658211,0.10893441221159,0.041,0.029,1
"Sema4d",0.206671224155168,0.108875451594533,0.494,0.496,1
"Chmp5",0.554584039643924,0.1087597503227,0.245,0.235,1
"Tsc22d4",0.367793920763755,0.108720516165316,0.555,0.519,1
"Id3",0.418102961074134,0.108691724345081,0.074,0.054,1
"Pik3r5",0.482103312919229,0.1085710361746,0.086,0.069,1
"Gnaq",0.228301440069293,0.108541943887327,0.184,0.146,1
"Yipf5",0.107316666424183,0.10833051049268,0.092,0.06,1
"Uqcc3",0.135643380885502,0.108253737008947,0.055,0.031,1
"Pcyt1a",0.698784773685641,0.108009473169926,0.135,0.129,1
"Rnh1",0.330169402534786,0.107994423376242,0.583,0.558,1
"Ctbs",0.139878206412519,0.107670069046441,0.049,0.029,1
"Itgax",0.193092165285978,0.107626251413835,0.034,0.017,1
"Fis1",0.375938621951861,0.107614382145166,0.307,0.269,1
"Igsf6",0.45099357264798,0.107494282608493,0.544,0.519,1
"Gm26759",0.370792914226267,0.107485493635966,0.043,0.033,1
"Plpp6",0.103483736423452,0.107463262454428,0.038,0.023,1
"Nkapd1",0.219107726912099,0.10734812629364,0.041,0.023,1
"Selenok",0.465731908321476,0.107275073175313,0.48,0.454,1
"Mpp7",0.468365827431827,0.107269517370839,0.066,0.06,1
"Irf2bp1",0.473933665742164,0.107243218467594,0.017,0.015,1
"Sdhb",0.324302991310136,0.106896198227842,0.098,0.073,1
"Calm2",0.262090360571413,0.106865483217505,0.675,0.629,1
"Gm2a",0.0559729527283198,0.106856778893332,0.267,0.288,1
"Gm14636",0.55327408506671,0.106746521648333,0.057,0.054,1
"Pvr",0.132266003090691,0.106579514265343,0.021,0.008,1
"Scnm1",0.481250781442359,0.106479249218337,0.038,0.031,1
"4933432I03Rik",0.275438546080501,0.106305255819526,0.041,0.025,1
"Mif4gd",0.202661524397594,0.106263722723825,0.074,0.048,1
"Lima1",0.38034687001175,0.106212933497025,0.029,0.017,1
"Selenot",0.281468049495124,0.106187359942171,0.101,0.075,1
"Cir1",0.602610387162676,0.10612853577377,0.156,0.144,1
"Dnm2",0.506650620823584,0.106027193400534,0.235,0.221,1
"Lyrm1",0.373418663510491,0.10587490556362,0.074,0.056,1
"Fkbp1a",0.270223568086598,0.105559482668923,0.061,0.054,1
"Fam8a1",0.235612070494454,0.105465028331897,0.04,0.029,1
"Gtf2f1",0.394965953636595,0.105432738443299,0.078,0.06,1
"Specc1",0.365373929982095,0.104916666902328,0.038,0.033,1
"Bex3",0.904913161910308,0.104778232625091,0.075,0.071,1
"Ciao2a",0.490717931619555,0.104776657825303,0.067,0.058,1
"Tcirg1",0.36062551955146,0.104554454711396,0.133,0.106,1
"Stx8",0.212767264343745,0.104554277797925,0.063,0.04,1
"Creb5",0.376400606419576,0.104402461741445,0.029,0.017,1
"Trappc4",0.196146243611071,0.104401669580868,0.161,0.125,1
"Scaf8",0.0581566779048987,0.104267788378049,0.103,0.115,1
"Rab1a",0.478691323572986,0.104222505550353,0.198,0.192,1
"Hook2",0.412572367108208,0.104193644733648,0.051,0.038,1
"Lims1",0.520916531425994,0.104002509848973,0.23,0.202,1
"Sla",0.541375847257928,0.103983743573123,0.078,0.062,1
"Rev1",0.305008313306167,0.103621721003769,0.072,0.05,1
"Glt8d1",0.204111948740638,0.103593421008681,0.021,0.013,1
"Sae1",0.175392700128192,0.103516480281246,0.029,0.017,1
"Gatad2a",0.5759348495515,0.103485834390354,0.092,0.085,1
"Gca",0.563564597302492,0.103333479565808,0.029,0.023,1
"Adnp",0.158989736955806,0.103260661558915,0.057,0.06,1
"Snrpd2",0.336056779934159,0.103030533791798,0.161,0.131,1
"Faf2",0.547243213438971,0.102913032161976,0.075,0.065,1
"Prkx",0.392422269619107,0.102495100546218,0.055,0.048,1
"Clip1",0.246732800946283,0.102480048784919,0.178,0.142,1
"C430049B03Rik",0.373650384794568,0.102442430821513,0.023,0.013,1
"Ndufb3",0.195930997893508,0.102399829474404,0.141,0.106,1
"Rsbn1",0.349139886092281,0.102311137433325,0.064,0.065,1
"Wdr82",0.422698776019154,0.102287998495184,0.035,0.023,1
"Gltp",0.545589938908555,0.102108749398984,0.089,0.073,1
"Gm48768",0.187559199213671,0.102046104811859,0.037,0.019,1
"Ikbkg",0.338804096581894,0.102044764472998,0.046,0.029,1
"Hprt",0.346087071130827,0.102004146420527,0.094,0.071,1
"Prkcsh",0.605207158728491,0.101997057563023,0.02,0.015,1
"Helz2",0.144239673740666,0.10199064797558,0.046,0.04,1
"Psmb8",0.656656294532688,0.101844463115483,0.137,0.125,1
"Psma4",0.417964229064228,0.101604283921757,0.13,0.108,1
"Smn1",0.474513402906332,0.101532229821953,0.055,0.04,1
"Ceacam1",0.250637340435681,0.101439839391635,0.04,0.038,1
"Lmbr1l",0.32923650651846,0.101389748355061,0.061,0.06,1
"Oaz1",0.271749223409751,0.101300593549472,0.782,0.762,1
"Sdha",0.56578657772127,0.101105258438686,0.081,0.069,1
"Copz1",0.237435189765756,0.100980742921919,0.078,0.071,1
"Polr1c",0.143597070010039,0.1009802320056,0.04,0.021,1
"N4bp2l2",0.523733706851165,0.100782659182345,0.178,0.154,1
"1810013L24Rik",0.116375682854936,0.10067325845882,0.121,0.125,1
"Jdp2",0.680834933852529,0.100580191038063,0.287,0.283,1
"Wdfy3",0.390657176541888,0.100572681346945,0.117,0.092,1
"Sec11c",0.417502524266514,0.100480953958497,0.146,0.119,1
"Tmem38b",0.47024070677161,0.10037064550965,0.506,0.471,1
"Acvrl1",0.366712775642221,0.100351134633782,0.11,0.106,1
"Tnfrsf18",0.225990408407346,0.100346773955131,0.035,0.025,1
"Snx5",0.159595303412479,0.100341506593841,0.046,0.025,1
"Cks2",0.501936630232783,0.100236115988618,0.317,0.333,1
"Faap100",0.300140212575151,0.100215905117439,0.032,0.019,1
"Gm4285",0.225174953080404,0.100081866162791,0.049,0.029,1
"Pdia6",0.176186345275051,0.0998555639546896,0.089,0.062,1
"Hmgxb4",0.380461431167766,0.0997195356372947,0.035,0.025,1
"Mapre1",0.213372937686812,0.0996162800569036,0.279,0.233,1
"Khsrp",0.470612756002943,0.0996129170737217,0.055,0.042,1
"Wdr44",0.346473203003125,0.0995844897220203,0.057,0.054,1
"Shoc2",0.426758278850259,0.0994894732483298,0.137,0.123,1
"Proscos",0.0676082479154155,0.0993847169353278,0.014,0.002,1
"Eif4g1",0.518371034639382,0.0992823388863676,0.086,0.073,1
"Gm45716",0.212637032224677,0.0992332661894373,0.026,0.019,1
"Nqo1",0.210895942573595,0.0991544366365069,0.041,0.033,1
"Brd1",0.111376486900542,0.0990977260233745,0.181,0.192,1
"Sgms2",0.683561421829718,0.0989524194325386,0.449,0.429,1
"Prr7",0.316022104587246,0.0989376359060902,0.029,0.019,1
"Osm",0.178434642077117,0.0989327807576084,0.077,0.05,1
"1700096K18Rik",0.219528888686225,0.0988471630812821,0.052,0.031,1
"Arg1",0.148076352594793,0.0985123099769002,0.032,0.015,1
"Fbxl8",0.0866322215199632,0.098462870775937,0.029,0.013,1
"Cbl",0.220170383003728,0.098230124312858,0.268,0.269,1
"Kmt2b",0.466101056229008,0.0981886681637382,0.086,0.067,1
"Dpm1",0.580276118253728,0.0980811366898899,0.124,0.106,1
"Med28",0.244613863455569,0.0980373513478477,0.193,0.16,1
"Lrch1",0.484543518593471,0.0980109615794393,0.086,0.071,1
"Denr",0.361035884183084,0.0979011757582851,0.284,0.246,1
"Lrrc59",0.284968936913406,0.0978384406716778,0.029,0.021,1
"Rab2a",0.401530700338532,0.0978126921794924,0.436,0.425,1
"Lonrf3",0.535118997301689,0.0977902365516418,0.057,0.05,1
"Arl5b",0.194313978045261,0.0973667603445095,0.144,0.108,1
"Tmsb4x",0.100831541690354,0.0973069264513367,0.983,0.971,1
"Pofut1",0.0256076756723981,0.0972587424100255,0.026,0.006,1
"Aimp1",0.227740196123412,0.0972017292231295,0.029,0.019,1
"Lman2",0.493976801339577,0.0971457309005276,0.232,0.212,1
"Gm31814",0.288131814725612,0.0969958725122162,0.092,0.079,1
"Sptlc2",0.334737550039644,0.0969598235091627,0.163,0.154,1
"Ncf1",0.535445262541674,0.0968640325989529,0.433,0.402,1
"Mvb12a",0.531535710552988,0.0967436714541505,0.118,0.098,1
"Larp1",0.388409267224885,0.096723303396122,0.041,0.029,1
"Ciz1",0.412161397029753,0.0966507808201254,0.061,0.052,1
"Glmp",0.568296074313833,0.0966500279143363,0.144,0.123,1
"Rsbn1l",0.694595819447593,0.0965652317058997,0.181,0.167,1
"Pram1",0.260129803878301,0.0965410022175523,0.04,0.025,1
"Dynlrb1",0.408568462474442,0.0964107896145531,0.255,0.221,1
"Uqcrh",0.467660313302665,0.0963691391626882,0.551,0.527,1
"Zbtb7a",0.526038554816008,0.0963139032354203,0.181,0.156,1
"Lgals9",0.677885416377808,0.096277079179272,0.13,0.115,1
"Rictor",0.685384873355247,0.0962433126857049,0.196,0.19,1
"Rad9a",0.101565630390771,0.0961626751532242,0.02,0.008,1
"Phip",0.333983176627048,0.0961261451485695,0.126,0.098,1
"Tbc1d2b",0.250200527520555,0.0959265874233342,0.178,0.144,1
"Ubxn4",0.124053038949316,0.0956386075209148,0.221,0.212,1
"Pitpnb",0.357328874454568,0.095466424355371,0.052,0.042,1
"Prkd3",0.807798766885385,0.0954646121045816,0.118,0.112,1
"Otud4",0.335830532153897,0.095438605847087,0.028,0.027,1
"Arhgap18",0.216324447228262,0.0954066012452382,0.035,0.025,1
"Calm3",0.402601534246275,0.0953470298614358,0.477,0.442,1
"Rab1b",0.289631105905358,0.0952987812216176,0.058,0.04,1
"mt-Nd5",0.489271382044322,0.0952256495639072,0.113,0.092,1
"Evi2a",0.321135928836614,0.0951940046971491,0.09,0.085,1
"Med23",0.257201742255949,0.0951824613882476,0.011,0.019,1
"Katnbl1",0.360528523985544,0.095018537430422,0.015,0.013,1
"Nup50",0.635561700616512,0.0949305068333797,0.077,0.062,1
"Ctdsp2",0.405104181004061,0.0947794945617787,0.049,0.033,1
"Bhlhe40",0.540911427905368,0.0947501162161899,0.511,0.492,1
"Psmb1",0.452354303300694,0.0946539954377431,0.218,0.204,1
"Mkrn1",0.443624173918799,0.0946075303111746,0.394,0.358,1
"Glul",0.22060567281863,0.0945616228877565,0.018,0.01,1
"Efhd2",0.376596295237573,0.0945585865153804,0.715,0.696,1
"Plin3",0.22552553415036,0.0945417898025411,0.153,0.123,1
"Klf7",0.692934857178382,0.0945398199699479,0.259,0.238,1
"Cenpb",0.385916146435522,0.094467707154531,0.061,0.044,1
"Ddx24",0.641190182514441,0.0943386217578178,0.141,0.123,1
"Maml1",0.179310880317842,0.0943354319651589,0.08,0.052,1
"Aldh3a2",0.663942735633725,0.094331405741295,0.041,0.042,1
"Uqcrq",0.177565910944309,0.0942532443628963,0.509,0.454,1
"Cog2",0.109694069042371,0.0941899086668674,0.029,0.013,1
"Map3k8",0.0869027660081498,0.0941688561831484,0.442,0.377,1
"Cdc42se2",0.31045318331803,0.0941597150528846,0.186,0.16,1
"Tnip1",0.541885773785067,0.0941503136070401,0.433,0.417,1
"Xpc",0.387806764298271,0.0940259626713316,0.041,0.029,1
"Amfr",0.510032683672716,0.0939499026592441,0.103,0.094,1
"Erlin2",0.322472920513996,0.093924247186023,0.023,0.015,1
"Slc36a4",0.451329000157709,0.0939166348299975,0.04,0.029,1
"Zfp131",0.346603032913498,0.0939143380304678,0.132,0.104,1
"Gabarapl2",0.574752484029205,0.0938323261093192,0.35,0.329,1
"Tmem161a",0.183934936069559,0.0937957150796436,0.028,0.013,1
"Rprd2",0.386151928548835,0.0933523421503132,0.06,0.052,1
"Eml2",0.178884562565406,0.093343592424881,0.055,0.033,1
"St3gal5",0.468643223228788,0.0932964797636847,0.043,0.031,1
"Safb",0.990422825961316,0.0930230883167104,0.219,0.219,1
"Slc3a2",0.588357013266219,0.0929798630020175,0.498,0.492,1
"Wdr54",0.0413300668225649,0.0929462366606402,0.028,0.008,1
"Rab5if",0.329130150494361,0.0929321040774478,0.21,0.175,1
"Rab11fip1",0.503379406398048,0.0928290748120888,0.443,0.423,1
"Gpha2",0.412769575097549,0.0928078195406146,0.002,0,1
"Bfar",0.712660879835643,0.0927660561075307,0.051,0.042,1
"AV099323",0.0822867470897139,0.0927121703533562,0.021,0.006,1
"Mcfd2",0.267083310973209,0.0926596639931573,0.14,0.108,1
"Trip12",0.349974436125182,0.0925629140470784,0.183,0.19,1
