"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Itpk1",0.135608564528279,0.582676135232488,0.2,0.099,1
"Il10",0.0570151807850128,0.582251838949754,0.1,0.004,1
"Wdfy4",0.000562108748831552,0.580430432042609,0.2,0,1
"Dop1b",0.208565048967851,0.579768781454699,0.2,0.057,1
"Hnrnpab",0.206852173696411,0.579492617444252,0.6,0.454,1
"Galnt11",0.180173032926111,0.578911316343731,0.2,0.126,1
"2610507B11Rik",0.239007473721637,0.578178669166076,0.3,0.103,1
"Arrb2",0.137031289563485,0.577372141925639,0.5,0.21,1
"Lyl1",0.0937169878527077,0.577275760890261,0.1,0.008,1
"Mfsd6",0.21236246917265,0.576412088454234,0.3,0.099,1
"Irf2bp1",0.169478337129869,0.575608006544535,0.3,0.088,1
"Gnaq",0.19206475504725,0.57510793457338,0.2,0.042,1
"Kmt5a",0.0894754838886106,0.574825374994082,0.4,0.118,1
"Smim1",0.177224912357383,0.573504997953306,0.1,0.011,1
"Ctr9",0.22858561760037,0.572235636046281,0.3,0.111,1
"Srp14",0.0285333050699139,0.572092687487165,1,0.676,1
"Etf1",0.144014739065639,0.571885985282455,0.3,0.16,1
"Smim19",0.180321615045266,0.570924770406625,0.4,0.153,1
"Grhpr",0.210703421886741,0.570885150789242,0.2,0.069,1
"Orai1",0.465228154783307,0.57018495129921,0.4,0.225,1
"Hdac7",0.323306193743376,0.570104802307984,0.3,0.145,1
"Mvb12a",0.13866163229841,0.569851239073118,0.6,0.29,1
"Bach2os",0.023257652081552,0.569745292271336,0.1,0,1
"Fam168a",0.154742234007497,0.569526464947601,0.3,0.095,1
"Laptm5",0.0954154057190367,0.569163618737326,1,0.836,1
"Ptma",0.142232291133026,0.56828514045539,1,0.977,1
"Naxe",0.220887517515186,0.56824397361631,0.2,0.069,1
"Rac1",0.382295146746892,0.568099780025334,0.8,0.592,1
"Itga6",0.19332815276677,0.568042725932564,0.3,0.092,1
"2900009J06Rik",0.0232576520815521,0.567927650483548,0.1,0,1
"Dhrs9",0.0232576520815521,0.567927650483548,0.1,0,1
"Fxyd1",0.0232576520815521,0.567927650483548,0.1,0,1
"Gm13411",0.0232576520815521,0.567927650483548,0.1,0,1
"Gm31356",0.0232576520815521,0.567927650483548,0.1,0,1
"Gria2",0.0232576520815521,0.567927650483548,0.1,0,1
"Klf11",0.0232576520815521,0.567927650483548,0.1,0,1
"Klra2",0.0232576520815521,0.567927650483548,0.1,0,1
"Myom1",0.0232576520815521,0.567927650483548,0.1,0,1
"Plaur",0.0232576520815521,0.567927650483548,0.1,0,1
"Gatm",0.0389950055220455,0.567670919353914,0.2,0.015,1
"Cmc4",0.0386861799401254,0.566442141736171,0.3,0.046,1
"Spin1",0.00904327170893223,0.565641212736514,0.1,0.122,1
"Ube2w",0.176509787905705,0.565565633790774,0.2,0.088,1
"Abhd17b",0.210721568508909,0.564406431855538,0.3,0.095,1
"Mrpl36",0.247445283292998,0.564329666960497,0.5,0.256,1
"Psma2",0.407050055188351,0.564092583933344,0.9,0.725,1
"Gabpb1",0.0970211875387855,0.563452533015431,0.4,0.122,1
"Ccnf",0.0232576520815522,0.563378813276111,0.1,0,1
"Esco2",0.0232576520815522,0.563378813276111,0.1,0,1
"Hist1h2af",0.0232576520815522,0.563378813276111,0.1,0,1
"Piga",0.0162652261514195,0.563312190355205,0.2,0.008,1
"Ube2t",0.0980226770697193,0.563194528453053,0.2,0.027,1
"Lsg1",0.0902352988530523,0.563104356900705,0.3,0.065,1
"Sp140",0.081223164470444,0.562669258925108,0.4,0.115,1
"Parp4",0.259119754508238,0.561738503821203,0.3,0.118,1
"Anxa11os",0.0570151807850092,0.561512896488485,0.1,0.004,1
"Slc35e4",0.0570151807850144,0.561267728522489,0.1,0.004,1
"U2af1l4",0.252004725421822,0.56078114001836,0.3,0.107,1
"Saa3",0.323269229907558,0.560779891205291,0.2,0.076,1
"Asah1",0.0139793526646204,0.559320121496366,0.4,0.069,1
"Pcmtd2",0.0168434196737481,0.559181950009539,0.5,0.134,1
"Gtf2a2",0.216278867035972,0.558712998475383,0.5,0.24,1
"Gid4",0.214699406073015,0.558555628922116,0.2,0.053,1
"Tbc1d22a",0.212104324843141,0.557294564148361,0.2,0.046,1
"Uba5",0.54096927589061,0.557176918272345,0.2,0.099,1
"Tpd52l2",0.0693947134228992,0.557079028961424,0.2,0.156,1
"Cebpzos",0.194332290607975,0.556206020188401,0.4,0.156,1
"Snx8",0.0570151807850126,0.555912811820051,0.1,0.004,1
"Ankrd24",0.0570151807850138,0.555657121722645,0.1,0.004,1
"Snf8",0.0901772815396855,0.55561889171958,0.7,0.351,1
"Ino80",0.0523803840402247,0.555403726496853,0.4,0.107,1
"Sat1",0.635766803946314,0.554775286142774,0.4,0.416,1
"Cdk9",0.127374743870633,0.554621138643978,0.2,0.191,1
"Sh3bp2",0.163854851893715,0.554528955618716,0.1,0.015,1
"Prdx1",0.311415895580445,0.55429737396207,0.8,0.592,1
"Mapkapk5",0.0937169878527031,0.553965799381165,0.1,0.008,1
"Ppa1",0.254134991804724,0.553627458862213,0.3,0.183,1
"Ndc80",0.0469338034956226,0.553500596934063,0.2,0.015,1
"Nup62",0.224359394045846,0.552905295211161,0.2,0.073,1
"Unc93b1",0.191950068710853,0.5524292206767,0.3,0.095,1
"Pgs1",0.267054918334849,0.552353747348963,0.4,0.237,1
"Ranbp1",0.31368807915419,0.552237372743442,0.6,0.37,1
"P2ry6",0.093716987852703,0.552229910752345,0.1,0.008,1
"Tmem230",0.0867838708255565,0.552167311454647,0.4,0.118,1
"Spc24",0.057015180785009,0.551825305017269,0.1,0.004,1
"H2afx",0.197443538237204,0.551482515839432,0.2,0.115,1
"CAAA01118383.1",0.272630546563353,0.551463034168739,0.3,0.118,1
"Rab11fip5",0.0570151807850115,0.551367075966608,0.1,0.004,1
"Arhgef2",0.0587165634726319,0.551010073738228,0.4,0.111,1
"Prpf6",0.017370323359845,0.550550719879147,0.5,0.137,1
"Gsr",0.114305032117106,0.550415141283559,0.2,0.092,1
"Klf13",0.244898403109584,0.54941978699855,0.7,0.523,1
"Mocos",0.0937169878527114,0.549352896295802,0.1,0.008,1
"Poc1a",0.0167452329090578,0.549033527813293,0.2,0.008,1
"Pdcd1lg2",0.179222223954139,0.546938757327109,0.2,0.038,1
"Stx4a",0.187087778640283,0.546768846901032,0.4,0.156,1
"Mff",0.261564797339381,0.54625116888373,0.5,0.263,1
"Bud31",0.0107811005135384,0.545546465533001,0.6,0.187,1
"Tmem33",0.277273978035293,0.544996752251189,0.4,0.179,1
"Cib1",0.424663886923232,0.544829972889929,0.5,0.298,1
"Tmem234",0.198076239468538,0.544527942370391,0.8,0.531,1
"Prr12",0.200892008447653,0.54398711222178,0.2,0.05,1
"Rps25",0.0841983185424456,0.543630828003881,1,0.989,1
"Plekho2",0.12271797620767,0.54289995912156,0.2,0.092,1
"Rpain",0.144339936159905,0.542178039870452,0.3,0.088,1
"Ang",0.0746033603347375,0.542005676819933,0.2,0.023,1
"Mrps17",0.181986160020652,0.541871216051812,0.5,0.24,1
"Cyb561d2",0.134855653339889,0.541656167172247,0.3,0.08,1
"Mttp",0.170893174723869,0.540722186980234,0.1,0.011,1
"Lyn",0.110319850412742,0.539138514914551,0.2,0.057,1
"Tmcc3",0.0570151807850121,0.538839367806577,0.1,0.004,1
"Manbal",0.226894010624452,0.53870520616544,0.3,0.099,1
"Pnp",0.108209647630891,0.537654409988751,0.5,0.198,1
"Exosc4",0.252611238473453,0.536841958512926,0.4,0.195,1
"Arl6ip1",0.103165499978504,0.535782335928689,0.9,0.706,1
"Rab11fip2",0.321637368545737,0.535366643181982,0.3,0.149,1
"Esd",0.399915393807475,0.534403283319193,0.5,0.473,1
"Washc1",0.294425146635046,0.534072185361114,0.2,0.076,1
"Ctdnep1",0.242262036146505,0.533313062125203,0.4,0.179,1
"Txnrd2",0.164477434914416,0.532313885118328,0.2,0.053,1
"Cntln",0.00252798000964528,0.532064635912556,0.3,0.015,1
"Lamtor5",0.165168625621812,0.531616605755929,0.7,0.397,1
"Fgr",0.0465593529023575,0.531585460856324,0.2,0.015,1
"Acvr2a",0.138714867679237,0.530838532274427,0.2,0.034,1
"Krcc1",0.371790445896253,0.530571538761842,0.5,0.305,1
"Fam210a",0.191052596261116,0.530074322716584,0.2,0.042,1
"Slc12a7",0.165060098477853,0.529869316020759,0.2,0.061,1
"Psmd6",0.254271661519523,0.52939790976947,0.4,0.179,1
"Pdcd6ip",0.304010798978226,0.529216650949013,0.5,0.302,1
"Akirin1",0.380277413245584,0.52849166196563,0.4,0.252,1
"Ppme1",0.205313740623634,0.527721914312057,0.2,0.084,1
"Gm15420",0.201506921819299,0.527046268652895,0.1,0.015,1
"Ap2a2",0.260285611066103,0.526977539771169,0.3,0.134,1
"Sec14l1",0.102066339489469,0.526309774804467,0.3,0.069,1
"Sdf2",0.0146458869721726,0.525306189264752,0.7,0.275,1
"Tmed7",0.363935271524797,0.524684791446407,0.3,0.141,1
"Aplp2",0.079222202047233,0.524551646995573,0.5,0.187,1
"Csf3r",0.0570151807850127,0.523934093343592,0.1,0.004,1
"Txn1",0.335576579902897,0.523813184197415,0.7,0.691,1
"Rhebl1",0.16249562901479,0.523510031614187,0.1,0.019,1
"Wdr20",0.231533583496846,0.523431640580172,0.3,0.099,1
"Gapdh",0.168300655910304,0.523049248579934,1,0.897,1
"Rab10os",0.184782390504681,0.522950916917073,0.4,0.153,1
"Cd72",0.221027254387449,0.522776656719445,0.3,0.099,1
"Dnajc10",0.194547077780591,0.522674061635059,0.2,0.092,1
"Cd200r1",0.184763385896869,0.522134879232149,0.2,0.038,1
"Fn1",0.160629522666263,0.521337103484186,0.1,0.053,1
"0610012G03Rik",0.234061789729699,0.520890939895898,0.4,0.344,1
"Ndrg2",0.24218326642317,0.519010539063583,0.1,0.015,1
"Mrps33",0.05594644903044,0.518918194075225,0.8,0.424,1
"Rbm41",0.273624855752976,0.518666899242907,0.1,0.011,1
"Lap3",0.146924112613087,0.518181824558676,0.2,0.061,1
"Cacna1a",0.175757610146515,0.517459978548571,0.1,0.046,1
"Resf1",0.433220528817219,0.517403814362184,0.5,0.374,1
"mt-Nd1",0.0865575824431376,0.517238073462332,0.8,0.828,1
"Ccng1",0.396068478766058,0.517175016443516,0.2,0.126,1
"Acsl1",0.256056325972882,0.516993235381677,0.1,0.015,1
"Mtch1",0.283290914465566,0.515799003216295,0.4,0.183,1
"Snx2",0.668809205536227,0.515443794164108,0.3,0.183,1
"Nfam1",0.0655358656801669,0.515438353284871,0.2,0.019,1
"Dbi",0.155494384568533,0.515187572986044,0.5,0.408,1
"Selenon",0.261793512066729,0.514928075895477,0.1,0.015,1
"Coa6",0.342459550493957,0.514883212254142,0.4,0.202,1
"Chmp5",0.411189628394531,0.514112994268194,0.4,0.324,1
"4930579G24Rik",0.208597088863126,0.513281443951843,0.1,0.019,1
"Hs2st1",0.0456946220966907,0.513251511373879,0.2,0.015,1
"Myc",0.199730837421475,0.513244685619818,0.3,0.099,1
"Mrps30",0.273805857402215,0.513055986567709,0.2,0.076,1
"Ube2b",0.0669717870303878,0.513027258389551,0.9,0.557,1
"Med6",0.222178362035235,0.513016315106687,0.2,0.092,1
"Eif4ebp3",0.046902817685256,0.512257478120735,0.3,0.05,1
"Naa40",0.27914475136014,0.512082119881186,0.2,0.057,1
"Use1",0.239432573130077,0.511813124424024,0.5,0.363,1
"Gm17249",0.28227855053542,0.511675685733857,0.1,0.015,1
"Gpr180",0.0918532772950085,0.511557900751276,0.3,0.065,1
"Dctn1",0.207241054981824,0.51049582332178,0.4,0.164,1
"Bsg",0.402026588086847,0.510383466617655,0.7,0.489,1
"Ap3s1",0.0971614337858961,0.510044132614622,0.6,0.271,1
"Zfp959",0.282426165416944,0.509987886940873,0.2,0.053,1
"Ldhb",0.103584070125946,0.509958898973807,0.3,0.069,1
"Cwc25",0.324930589812733,0.509499051810708,0.2,0.099,1
"Herpud2",0.0286872456758827,0.509420714526232,0.1,0.092,1
"Srsf1",0.258414566683993,0.509157215013437,0.5,0.252,1
"Atp5mpl",0.251290796138411,0.508452495999858,0.9,0.683,1
"Rab43",0.193634479525461,0.508245628306523,0.3,0.092,1
"Pcyt1a",0.264474863507083,0.507478588168857,0.1,0.019,1
"Sipa1",0.23213509520975,0.507361210791801,0.4,0.271,1
"Snd1",0.116675362911383,0.506816593986703,0.3,0.073,1
"Dimt1",0.13855351329936,0.5063799418915,0.2,0.042,1
"Dnase2a",0.320549403697867,0.506183266226618,0.2,0.073,1
"Rbm22",0.296588352767405,0.506146914876992,0.5,0.279,1
"Twistnb",0.41612802884101,0.506103346325515,0.4,0.271,1
"Emd",0.0714798979926543,0.50586989546474,0.6,0.256,1
"St14",0.00215391728748712,0.50539951595069,0.2,0.004,1
"Sem1",0.135003822994925,0.504653919473361,1,0.878,1
"Grsf1",0.291868257924784,0.504478132935871,0.2,0.092,1
"Zfp330",0.300997364192185,0.504449679917712,0.3,0.153,1
"Fahd1",0.301193159213751,0.504049265092693,0.1,0.011,1
"Alg1",0.0855494431797824,0.503872033396169,0.2,0.023,1
"Aamp",0.440006305175901,0.503854192979235,0.5,0.309,1
"Atxn7l3b",0.181582391458833,0.503344011298285,0.5,0.401,1
"Gm49797",0.280618661022501,0.503121673766164,0.1,0.019,1
"Lpcat2",0.130683676392657,0.502532715830089,0.2,0.031,1
"Ubap2",0.374104534369424,0.502434622490251,0.2,0.08,1
"Zer1",0.189434955699409,0.501810712413985,0.3,0.095,1
"0610040B10Rik",0.22959679134628,0.501397519362171,0.1,0.031,1
"H2afz",0.654397627108639,0.501183873575245,0.8,0.844,1
"Med10",0.333236755212103,0.499231423844952,0.5,0.34,1
"Ndufc2",0.387585268768804,0.49911111809645,0.6,0.469,1
"4833407H14Rik",0.239394228288196,0.49878809089916,0.2,0.046,1
"Galnt2",0.230363334108342,0.498596679748258,0.3,0.115,1
"Kif22",0.0652319673682216,0.498239827259902,0.2,0.019,1
"Mtch2",0.326472085041934,0.497960105231947,0.3,0.164,1
"Lefty1",0.0021539172874871,0.494537848385528,0.2,0.004,1
"Trappc1",0.400073570158697,0.494434417495695,0.4,0.214,1
"Cd5l",0.00215391728748712,0.494144831186091,0.2,0.004,1
"Ninj1",0.0763210522110488,0.493680576025357,0.3,0.061,1
"Fuz",0.108280779354267,0.493130318634052,0.2,0.027,1
"Rundc1",0.14804708744776,0.493070289874333,0.1,0.031,1
"Pdap1",0.548929923212825,0.492471887168392,0.6,0.435,1
"Pum2",0.387384633337575,0.491929335525759,0.5,0.328,1
"Fkbp4",0.354393626723575,0.491680403380299,0.4,0.214,1
"Rnf44",0.123971470059794,0.491415217034082,0.4,0.134,1
"Fam13b",0.165172340546383,0.491259582079302,0.3,0.088,1
"S100a1",0.00215391728748712,0.491227379658706,0.2,0.004,1
"Trmt44",0.0158618367411298,0.489962147419411,0.2,0.008,1
"Cyfip1",0.0210090128550312,0.489411821190492,0.4,0.088,1
"Aldh2",0.361333817620944,0.489032681714585,0.1,0.015,1
"Adssl1",0.300479570657316,0.488927030319663,0.1,0.023,1
"Csf2rb",0.0272177658993177,0.488523541662654,0.2,0.011,1
"C3ar1",0.0937169878527077,0.488407117213132,0.1,0.008,1
"Mindy2",0.345743470955545,0.487613573426585,0.3,0.122,1
"Slc45a4",0.359103731600731,0.487011073381431,0.1,0.019,1
"Ppp2r5e",0.184739554027222,0.486761767763255,0.2,0.107,1
"Txn2",0.436172939114345,0.486190971142249,0.4,0.313,1
"Ddx42",0.597610710253296,0.485796449020179,0.3,0.225,1
"Impa2",0.335345071140327,0.485170417959378,0.2,0.084,1
"Tmco1",0.027974193942678,0.485000772036952,0.7,0.302,1
"Arl6ip4",0.166981021843424,0.484870791087149,0.5,0.221,1
"Itpripl2",0.13260029136476,0.483223468501407,0.2,0.031,1
"Fam32a",0.861140907832732,0.483153383024362,0.4,0.385,1
"Srp68",0.0962037780553213,0.483068617317609,0.2,0.122,1
"Fundc2",0.308816443514352,0.482139646038914,0.6,0.363,1
"Phrf1",0.29160153372125,0.481530394520855,0.2,0.084,1
"Agl",0.0847862450626937,0.481485818190435,0.2,0.023,1
"Agfg2",0.00974912785990194,0.481360944746424,0.3,0.031,1
"Lair1",0.21133156746543,0.481301336548685,0.2,0.042,1
"Pmaip1",0.298657286240153,0.481064493278167,0.1,0.027,1
"Sdcbp",0.245583453973888,0.480314634151933,0.4,0.328,1
"Sh3bp5",0.0567596142360261,0.480000842096151,0.4,0.111,1
"Ccr1",0.37639310404596,0.479915742650246,0.1,0.019,1
"Cox8a",0.170051996983332,0.479077185607999,1,0.947,1
"Scrn3",0.325117986100362,0.478975669040252,0.1,0.027,1
"Gapvd1",0.323479581276934,0.478478751093225,0.3,0.134,1
"Ints7",0.0238408240464863,0.478006870076041,0.3,0.038,1
"Cks2",0.50382795160395,0.477238236407263,0.2,0.164,1
"Bpnt1",0.100599051745026,0.477176850827268,0.2,0.027,1
"Naglu",0.0288074971159499,0.477133440744039,0.2,0.011,1
"Bcl10",0.373231090739356,0.477046491953603,0.5,0.286,1
"Nedd8",0.368438543867139,0.476958390470076,0.9,0.767,1
"Sft2d2",0.261665151810307,0.476756932749166,0.2,0.111,1
"Cnot11",0.394352383177324,0.476719172633168,0.2,0.069,1
"Snapc5",0.423219420744212,0.476413777458487,0.5,0.298,1
"Slc25a40",0.243486645042875,0.476164411047094,0.2,0.092,1
"Vps29",0.182947445775487,0.475402393007288,0.6,0.317,1
"Litaf",0.162371038402449,0.475138215732009,0.1,0.042,1
"Cfh",0.0318684907497901,0.47508741920649,0.2,0.011,1
"Lamp2",0.351904618291044,0.474797653840454,0.3,0.134,1
"Surf4",0.101781771325969,0.474660393158515,0.6,0.282,1
"Nufip1",0.184618675803607,0.47378771055216,0.2,0.076,1
"Stat6",0.40307607490908,0.473505496614949,0.2,0.092,1
"Mpc1",0.358752487514128,0.473422847481715,0.6,0.382,1
"Ccdc163",0.0467491735519233,0.473341679323729,0.2,0.015,1
"Nsmaf",0.286578522547954,0.472888468671819,0.3,0.111,1
"Stxbp2",0.357750263711289,0.472840067150583,0.2,0.076,1
"Timmdc1",0.145051561649615,0.472630211292569,0.1,0.038,1
"Vkorc1",0.23699298598588,0.472431954083489,0.3,0.103,1
"Armc7",0.0951974968016066,0.472338540213323,0.3,0.073,1
"Cdv3",0.296696078243022,0.472253221187739,0.5,0.263,1
"Tacc1",0.0317681394770739,0.471688136633905,0.6,0.225,1
"Pkn2",0.150499799634774,0.471109571387636,0.5,0.221,1
"Zfp598",0.0949405896843172,0.470215320851534,0.3,0.069,1
"9230116N13Rik",0.210086225596428,0.46987490618554,0.1,0.015,1
"Nme6",0.0409266999759721,0.469783418642935,0.2,0.015,1
"Gal3st4",0.000562108748831552,0.46897242566608,0.2,0,1
"Apba3",0.293125139368237,0.468564063856267,0.1,0.031,1
"Ccng2",0.152460071504297,0.467905480133015,0.3,0.084,1
"Znhit2",0.192095419406258,0.466623450284419,0.3,0.092,1
"Akr1a1",0.485370894146363,0.466544152530072,0.5,0.366,1
"Plekhm2",0.417824389198982,0.466435984907469,0.1,0.019,1
"Ssu72",0.271070262452442,0.466176938114386,0.7,0.443,1
"Stab1",0.0657490691141122,0.465957011746055,0.2,0.019,1
"Gm34455",0.028919150023015,0.465638680364322,0.2,0.011,1
"Srsf11",0.328519428291366,0.465022945685867,0.7,0.466,1
"Epn1",0.178155650069477,0.464626402193105,0.4,0.153,1
"Apbb1ip",0.453974327453795,0.464102847469166,0.6,0.427,1
"Stambpl1",0.129225335207455,0.46377761891314,0.3,0.076,1
"Eml4",0.29964345013137,0.46307931717817,0.4,0.187,1
"Yeats4",0.28750981670286,0.462967898503288,0.3,0.202,1
"Tceal9",0.280644728164618,0.462861524009176,0.4,0.179,1
"Prkcb",0.206603841843785,0.462800964229875,0.3,0.095,1
"Ccdc28b",0.085127261065052,0.462479442505993,0.2,0.023,1
"P2ry13",0.00215391728748696,0.462470566714618,0.2,0.004,1
"BC029722",0.312124272912724,0.462086568448836,0.2,0.069,1
"Lrrc25",0.178008531642651,0.461140919422364,0.2,0.046,1
"Elmod3",0.00215391728748696,0.461041903942116,0.2,0.004,1
"Nfkbie",0.0538341593090194,0.460432863464305,0.3,0.053,1
"Parp2",0.14438984757718,0.460183991216811,0.3,0.08,1
"Mak16",0.322483572721452,0.460107123396019,0.4,0.191,1
"Igfbp6",0.289435667699788,0.459952288348756,0.1,0.011,1
"Eif4h",0.292177534897252,0.459221294276554,0.5,0.34,1
"Mafg",0.43798116180056,0.4587152539912,0.2,0.092,1
"Cemip2",0.132784925705443,0.458085219009761,0.2,0.031,1
"Faf2",0.00191069694569539,0.457761520199299,0.1,0.179,1
"Tha1",0.0591838194464139,0.457701063102025,0.2,0.019,1
"Zfhx3",0.0472615168620572,0.457422890602094,0.2,0.015,1
"Bub3",0.410766077208721,0.457025715367453,0.5,0.332,1
"Ndufs2",0.246761608546592,0.456966034937312,0.5,0.248,1
"Ciao3",0.318668857085911,0.456938454336267,0.1,0.034,1
"Trmt1",0.144676529374259,0.45669608519814,0.2,0.034,1
"Zbtb43",0.258103510533909,0.456009443830569,0.2,0.05,1
"Tlr1",0.138398619726899,0.455301989834776,0.2,0.034,1
"Gart",0.17433744101119,0.455189912000088,0.2,0.05,1
"Hip1",0.0182594944265898,0.454957362182261,0.3,0.038,1
"Itk",0.0866585574150564,0.454747718775373,0.7,0.351,1
"Atp6v1d",0.0755505458278633,0.454662681627331,0.7,0.351,1
"Sacs",0.158383681494679,0.454507065341042,0.3,0.088,1
"Scaf11",0.576577320835342,0.454299614108292,0.5,0.366,1
"Dph5",0.207527692899214,0.454256424586352,0.2,0.126,1
"Fbxw2",0.352581634859241,0.454240547895763,0.4,0.225,1
"Hgsnat",0.27380243134072,0.453832265288222,0.2,0.057,1
"Memo1",0.113482088725156,0.452935877541388,0.3,0.073,1
"Habp4",0.132723051461108,0.452057460205037,0.2,0.031,1
"Mcm4",0.0239058584162178,0.45159778451958,0.4,0.095,1
"Pank4",0.37911694002657,0.451268618208703,0.1,0.031,1
"Mis18a",0.0788237742664582,0.450548749491811,0.3,0.065,1
"Ppp2r5c",0.0314522055043724,0.449868965458866,0.7,0.302,1
"Wdcp",0.206069287399681,0.449817997842035,0.2,0.042,1
"Ms4a6c",0.206492042491453,0.449799461538425,0.3,0.095,1
"Ifit1",0.434099116711398,0.449490924810446,0.3,0.137,1
"Zfp703",0.132713897275403,0.449326547959288,0.2,0.031,1
"Cyb5r1",0.15459344455013,0.449164913770717,0.2,0.034,1
"Nhp2",0.0800443694224355,0.448394691033642,0.3,0.351,1
"Faf1",0.204477026791294,0.448073954521195,0.2,0.042,1
"Ncf1",0.166659146110702,0.448043295124067,0.1,0.053,1
"Nubp1",0.323138002318128,0.447807548847746,0.4,0.195,1
"BC147527",0.336576660382338,0.447576076629644,0.2,0.095,1
"Ndufa7",0.07563990634581,0.447289744817911,1,0.794,1
"Ptpn12",0.403448537395991,0.44699981287626,0.2,0.073,1
"Aga",0.0134400745714794,0.446512149304307,0.4,0.08,1
"C530005A16Rik",0.0937169878527023,0.445792731717498,0.1,0.008,1
"Dcaf12",0.26765226391261,0.44577418056783,0.3,0.107,1
"A430005L14Rik",0.26557236000829,0.445574454158598,0.2,0.115,1
"Aldh16a1",0.0474479028375509,0.44557076661244,0.2,0.015,1
"Sirt7",0.336467032393979,0.445440351776586,0.5,0.275,1
"Rab1a",0.169655353269436,0.444837584523327,0.4,0.149,1
"Armcx5",0.284848593543422,0.444696237976685,0.1,0.038,1
"Dym",0.166448875398103,0.444468720733172,0.1,0.046,1
"Dnajb11",0.25252214271875,0.444134980555002,0.5,0.252,1
"Npc2",0.244108060783615,0.44354248378618,0.9,0.698,1
"Slc15a3",0.383784441989413,0.443257489927952,0.1,0.046,1
"Ddx1",0.226347942829231,0.443123401296899,0.3,0.099,1
"Cinp",0.200826900078868,0.44310591581889,0.2,0.042,1
"Cd33",0.278078027916909,0.442535820225589,0.1,0.023,1
"Zfp212",0.304279528538199,0.442535556725339,0.1,0.038,1
"Cdkn2aipnl",0.11297609928947,0.442260680363249,0.2,0.176,1
"Trim33",0.411481951571029,0.441900570638984,0.3,0.134,1
"Cenpe",0.0232576520815522,0.441796332104577,0.1,0,1
"Hist1h2ai",0.0232576520815522,0.441796332104577,0.1,0,1
"Shcbp1",0.0232576520815522,0.441796332104577,0.1,0,1
"Ttk",0.0232576520815522,0.441796332104577,0.1,0,1
"2810403D21Rik",0.00215391728748704,0.44101137495581,0.2,0.004,1
"Phlda1",0.291567974481924,0.440893888376688,0.1,0.042,1
"Sntb2",0.0650088447467944,0.440661638793236,0.4,0.115,1
"Ssh2",0.280865271368846,0.440632692411958,0.5,0.462,1
"Lrba",0.0709169499515943,0.439927944022083,0.3,0.061,1
"Acpp",0.0653353704672268,0.439702893785359,0.2,0.019,1
"Hist3h2ba",0.490399517414689,0.439674983582183,0.2,0.088,1
"Ube2a",0.101990876147635,0.439558016662142,0.6,0.279,1
